Name,Ticker,"Sub-Sector","Market Cap","Close Price","Interest Coverage Ratio","Quick Ratio","Asset Turnover Ratio","Cash Conversion Cycle","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Debt to Equity","Earning Power","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Hindustan Foods Ltd,HNDFDS,"FMCG - Foods","6510.8903475","578.65","3.919273743016755","0.5387276162094564","3.0200221630434148","12.6824165446",,,"8.558982417852642","114.98819052617766","14.225173619911777","0","90.5885054454796","10.435650247245059","1.1713806774339464","36.220722287940994"
BHARAT Bond ETF-April 2032,BBETF0432,"Debt","6496.905610791","1080",,,,,,,,,,,,,,
Ion Exchange (India) Ltd,IONEXCHANG,"Environmental Services","6493.80102125","529.5","29.11956521739131","1.257314166783492","1.3241800500573575","19.661377833",,,"85.93699085946614","8.432722996808334","16.484429321240242","0","2.234167646564757","20.27536739699487","1.4524592638923337","5.6925383171285295"
Authum Investment & Infrastructure Ltd,AIIL,"Diversified Financials","6469.399859","376.85",,"0.9658109616401338","1.6188191349890524","-179.4066716852",,,"0.2453266914528941","27.91368980873354","108.26808191944903",,"6.946784993432224","479.4123216414006","0.9658109616401338","-42.11217235814905"
MTAR Technologies Ltd,MTARTECH,"Industrial Machinery","6464.897038425","2137.85","10.623884694577903","1.7714683115626513","0.9028963669847648","301.042037107",,,"65.60684725991605","18.45153345903721","21.269666781174863","0","4.992881055912572","49.71395605980484","2.801463473633285","1.9545005271481284"
VRL Logistics Ltd,VRLLOG,"Logistics","6442.05465675","733.1","7.394807042504003","0.738404755683303","1.723668326197047","21.5043825505","22.00932151589242","7.67481662591687","9.6397339650275","73.75389408099689","21.98052565918847","16.58388241256969","53.541564190850956","35.28846573786961","0.9108309380715967","-46.46449167902456"
Jindal Worldwide Ltd,JINDWORLD,"Textiles","6435.702238","319.75","3.9739382239382244","1.2869266272349527","1.4167893558305313","132.0988231265","65.55006912285269","27.23238917095972","86.15335817649277","128.83011784978","12.274090548622333","5.568262625565259","42.81824056124804","11.266344084974639","1.7239283732387696","4.287508289124668"
Garware Technical Fibres Ltd,GARFIBRES,"Textiles","6414.02869275","3095.8","19.67615062761507","1.485520020146059","0.9754679093040522","85.0706913379",,,"68.39319059582287","8.198106306473381","16.61613913092639","0","0","38.74190064794818","2.049433392092672","3.4099220048587133"
Anant Raj Ltd,ANANTRAJ,"Real Estate","6373.354427775","197.7","7.1936397984886655","2.568704489496569","0.22986696740352536","931.6959056065","139974.49835526315","1176.6447368421052","13.26896284059471","38.61448143638832","5.242578540008308","0.0026076178467424075","31.3485732678394","10.076749194833608","5.703284614175704","0.602791824884074"
Maharashtra Scooters Ltd,MAHSCOOTER,"Two Wheelers","6351.65523736","5673.85",,"3.1077738515901236","0.009657355895251216","388.4534623199",,,"13.878581925055105","0","0.9465994191667139","0","0","14.408286424634978","3.443462897526521","6.280934525526378"
India Infrastructure Trust,INFRATRUST,"Construction & Engineering","6347.84","101","1.925769289327221","0.10213991738929334","0.18259476149221257","-751.214678494","196.13505747126436","122.3326867816092","16.86429325684768","96.16973254589898","7.630439984636969","1.86096256684492","0.2942470902397393","6.664966088103803","0.13157075665306356","-0.7476365808870106"
Fusion Micro Finance Ltd,FUSION,"Consumer Finance","6339.826731419999","620.15",,"7.165393538165562","0.27420990051346666","1476.5543341231",,,"0.722914826358217","431.69101984379085","7.022582875201635",,"431.69101984379085","6.503789145119806","7.165393538165562","1.5566163784716367"
Prism Johnson Ltd,PRSMJOHNSN,"Cement","6314.6082961","122.05","0.09549247049247936","0.4666654372894692","1.1397901923544569","-16.3925789439","69.67537976878187","114.27787368830063","32.49249897038072","112.61255115961801","0.28670101376381374","5.23857926876401","76.2905866302865",,"0.6964298886184259","-9.553335311343025"
Rashtriya Chemicals and Fertilizers Ltd,RCF,"Fertilizers & Agro Chemicals","6300.278102","113.85","6.687215223800601","0.8725684553280875","2.3796945436670676","54.3740604053",,,"37.64833336484032","76.7289991679268","14.17837858828056","0","29.05661446673897","14.473388592158157","1.3362121746046431","12.910707376166014"
Inox Wind Ltd,INOXWIND,"Heavy Electrical Equipments","6277.76803296","191.55","-1.0228053183058907","0.6382642450310777","0.13148679934692334","939.9094430247",,,"515.302975857755","91.97393481563911",,"0","23.51002589398447",,"0.9347924987592464","-1.844375168757209"
HEG Ltd,HEG,"Electrical Components & Equipments","6275.24332054","1592.8","24.038062283737034","1.5765952652883632","0.5394374011997363","322.6854255115",,,"62.23564652729798","16.983720995597437","11.779145958695846","0","0.019930345995916136","38.18089234101459","2.3363012687535445","1.6360409330916044"
Maharashtra Seamless Ltd,MAHSEAMLES,"Building Products - Pipes","6275.18497116","473.75","25.103862212943632","1.4424035498875791","1.0807212329207028","155.5835816988",,,"32.32301334656276","19.169996293901708","17.855280131411654","0","13.928707653769264","45.22364935187814","3.149085761191544","3.9966541023390305"
Indinfravit Trust,INDINFR,"Roads","6266.1528877","101","0.5279875861927223","0.9264588271218972","0.14636593642690948","-1163.4856136661","16.631335282651072","3335.0718810916183","1.357897240723121","123.68783358689879","3.7237932406546417","21.946524064171122","105.42472443879522",,"0.927818411830568","-24.40780306548998"
Ge T&D India Ltd,GET&D,"Heavy Electrical Equipments","6246.255221325","255","1.636753154010947","0.8304657828452314","0.7164368423336166","145.3169490834",,,"225.44794542507526","20.91197733941812","1.825155613362174","0","4.732062686871118",,"1.076259208666609","11.807895345657975"
Triveni Engineering and Industries Ltd,TRIVENI,"Sugar","6230.930659119999","284.95","35.60768417342262","0.2759382600263874","1.7952086758065757","145.6888936718",,,"12.189017088370967","82.34057902826135","46.955879071842915","0","17.196240184854087","74.97510314411721","1.3581840436185602","10.62264193199209"
Network18 Media & Investments Ltd,NETWORK18,"Movies & TV Serials","6229.34368805","59.7","0.923493081821229","0.5097769633874487","0.7364871117916918","370.8209796286",,,"69.27752759002855","49.58217572495225","2.110301518533107","0","2.006207674943563",,"1.1139949346996416","184.11553384107114"
Sarda Energy & Minerals Ltd,SARDAEN,"Iron & Steel","6211.77702756","1776.95","7.485330761192829","1.8702596742576414","0.8682219978749264","133.6485780148",,,"13.147585590279","50.86290953206909","17.578018086718853","0","38.486119111442925","27.48984157421357","2.6119769608673553","3.827706541510409"
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","6209.593596555001","140.05","5.241561979718487","1.0747595383135622","1.1777419142256629","71.6944889063","72.75283290410543","40.762111801242234","43.88541386396051","36.97238442288272","9.415382273057244","5.016986767801905","2.315054660403039","15.421691908913726","1.510973068291119","9.403752714896664"
Go Fashion (India) Ltd,GOCOLORS,"Apparel & Accessories","6201.04149796","1148.4","4.819044272663389","1.8353569338794617","1.0360765594161656","280.00919495",,,"28.930396196045418","56.97862731233321","18.14801582575788","0","40.52599165165029","26.09353334173705","3.0819192510239906","2.802532745670123"
SIS Ltd,SIS,"Business Support Services","6196.4396","423.9","3.4798502915832596","1.4211082704505447","2.1229924643138425","-28.5853523564","114.42959770114943","232.53017241379305","49.17965683648938","70.60772296747098","7.051569229900924","3.1897341888175985","38.37097672823898","10.382272896210264","1.43501030599517","13.926325378919886"
Rolex Rings Ltd,ROLEXRINGS,"Industrial Machinery","6185.50215456","2252.3","25.74669379450661","0.8179021475477725","1.349236286658522","158.5789385406",,,"61.12626747339871","40.91776798825257","25.683725555859994","0","3.761013215859032","44.95812623408455","1.5919659232088976","10.653952165021789"
Jubilant Pharmova Ltd,JUBLPHARMA,"Pharmaceuticals","6153.68801817","380.15","1.1477151965993624","1.4163949258288882","0.6811491857952917","186.2771355201",,,"50.37504935015713","60.040628997065674","2.1974444534874253","0","50.34308930855465",,"2.2048329029461105","3.3142384599884327"
Borosil Renewables Ltd,BORORENEW,"Housewares","6151.357964375","499.8","13.971758664955075","3.078100624024961","0.9941576456508731","139.751076698",,,"26.36102234673554","20.032106409815388","10.31228681876753","0","17.78975397826447","25.73646276104233","3.748829953198128","2.8367689059977645"
Kirloskar Oil Engines Ltd,KIRLOSENG,"Industrial Machinery","6110.68543386","418.4","3.1388822716661133","1.3269943847012557","1.1461407346672157","105.5508162696",,,"32.76885614435037","94.37812546536706","13.1208463366108","0","51.36115367802122","11.308122525072482","1.5446783684780352","5.025144317543346"
Sterlite Technologies Ltd,STLTECH,"Telecom Equipments","6101.680944255","153","1.6784565916398715","0.7913877329473493","0.795662100456621","54.9081728821","94.93467933491685","233.0559679334917","92.37589670014349","183.0071599045346","5.925757747757975","3.8447488584474887","53.84248210023866","2.100089365504915","0.9419214763886375","-60.608695652173914"
JK Tyre & Industries Ltd,JKTYRE,"Tires & Rubber","6015.4203984","247.95","1.904840484048404","0.6160539986732231","1.1984977818159113","65.9266715146","78.900421046502","68.70180694036411","52.992829051061676","139.66011419156266","7.0163481113603625","4.626084311829943","69.0990537432635","2.9681697492751415","1.0286340472203266","-258.95511067995136"
Symphony Ltd,SYMPHONY,"Home Electronics & Appliances","6009.60255","882","14.053264604810984","1.1803106475575897","0.898622797528731","107.8012321218","103.73906264700744","77.27691832099029","47.60843923444203","26.30802238594181","11.734071704230798","3.5184432043885367","11.622072629440014","22.687323394718874","1.8048823191015733","3.11884094488189"
Swan Energy Ltd,SWANENERGY,"Textiles","6009.39009","227.65","0.7206014362657096","1.2623147494707125","0.25568759352853154","181.6006085283",,,"30.535695798910904","242.3844373921799","2.5096407407465318","0","208.42719452670997",,"1.413549752999294","-5.7199084126169515"
PCBL Ltd,PCBL,"Commodity Chemicals","5988.44421246","160.6","11.89084441115895","0.7781275819054665","1.138175273280333","34.2968789935","48.94312124641755","86.87581004362825","69.54382191938666","36.256823865037155","11.689898965728592","7.457636348166426","16.694960025358363","17.034829246850776","1.0866818228455095","13.57346779182278"
Suprajit Engineering Ltd,SUPRAJIT,"Auto Parts","5937.73424557","429.2","7.191453472026983","1.3525938864628824","1.6022308460681767","91.1475787537",,,"41.139479181222434","31.04698469514839","14.560398902562572","0","3.1753646318625055","22.60533551311581","1.9841397379912664","5.463370232257685"
CMS Info Systems Ltd,CMSINFO,"Software Services","5912.75098701","383.75","21.4388379204893","2.0636681566574797","1.1128735028882397","-427.6053815283",,,"94.59032366736633","0","22.667040292290203","0","0","49.574688104610054","2.2106908770873384","3.9003214134104183"
Greenlam Industries Ltd,GREENLAM,"Building Products - Laminates","5888.00958075","470.45","7.989352640545149","0.7490293828839037","1.194448259237074","113.0002230343","160.49734937258395","97.70117527003536","24.287676561101026","64.81552195675732","9.167546328876384","2.2741808598513154","40.7688735228856","11.92158100418644","1.524752624820606","5.859917716710388"
Gujarat Pipavav Port Ltd,GPPL,"Ports","5868.9605074","120.75","52.91206030150753","3.6090469613259675","0.35319444419652024","-50.525968066","92.28811149032992","680.0149317406144","25.38703743012807","3.4378448555663748","14.678995005698312","3.9550056242969625","2.6722925457102673","56.06603165508842","3.635290055248619","1.3561852278335254"
TCI Express Ltd,TCIEXP,"Logistics","5861.860421175","1514.55","102.95027624309391","2.409047005795235","1.7934007198431001","26.8090211639","0","8495.521390374332","58.632829399605825","1.1855056424702783","25.35445070345878",,"0.6438955681875345","100.5123764162517","2.409047005795235","6.360152866242038"
Reliance Power Ltd,RPOWER,"Power Generation","5845.597336790001","15.7","0.8658360411777047","0.22306369773062862","0.18139023548030103","213.6811126606","140.19136827439968","527.3927058369952","120.58225705188572","159.82405530765485","4.5072856070885985","2.6035839759091117","92.121925502347",,"0.2734245102131785","-0.7005553249501167"
Transport Corporation of India Ltd,TCI,"Logistics","5808.0920471","749.95","38.069246435845216","3.835227061058749","1.9639760281470697","56.9207245323","247.8758829465187","3426.4328960645817","50.586489128095835","5.304548157814206","17.794193944528804","1.4725111441307577","3.641644196291956","85.99728997289974","3.853853891144805","5.955670501042229"
Star Cement Ltd,STARCEMENT,"Cement","5802.009886035","143.45","40.14123711340206","2.321749714342492","1.0389278083229387","98.8923880825",,,"17.24294777161553","0.7217169947058714","14.184131054857547","0","0.36892881518510995","42.936167999028896","2.8068706840876354","3.4235457012113715"
Mishra Dhatu Nigam Ltd,MIDHANI,"Metals - Diversified","5776.6289","311.45","9.43140303148076","0.7318533300074834","0.3474570932809538","2403.1060337449",,,"138.85368252189298","22.494598707052365","8.730801195911448","0","2.3336948206434474","9.828672780104908","2.093152905961587","1.0802620802620801"
Kennametal India Ltd,KENNAMET,"Industrial Machinery","5768.0791968","2611.45",,"1.2052302444570784","1.244602078277643",,"153.8060568161515","68.47418259782026","45.6021897810219","0","18.38997348758736","2.37311850752597","0","62.1798365122615","2.720864127345083","3.5140548137737166"
Gujarat Ambuja Exports Ltd,GAEL,"Agro Products","5707.00968705","260.8","34.26772247360484","1.7329969871463462","2.0274723933369683","72.1798941416",,,"16.473344370860925","13.242507069247942","16.50748556834737","0","0.40598018250225426","52.04162068421889","2.920596152817642","5.2412632464698"
HG Infra Engineering Ltd (Part IX),HGINFRA,"Construction & Engineering","5702.4625","913.35","5.321909345125837","1.8775994417306348","1.55734209303379","65.9886005749",,,"47.85829399509196","82.48570652590236","24.946880992083212","0","67.29109939622695","26.739861201474735","2.0910793207722724","5.426852652994411"
Vaibhav Global Ltd,VAIBHAVGBL,"Apparel & Accessories","5680.464359075","335.2","18.231707317073145","1.1244702678862493","1.566010835471913","171.7816606263","238.38604417670683","102.95801763756054","31.678069846314564","16.069691856260548","8.368880081505601","1.531129900076864","4.733127737924041","17.992011930678597","2.3565360793112045","4.06340522846509"
Gujarat Mineral Development Corporation Ltd,GMDCLTD,"Mining - Diversified","5658.81","178.5","729.2587719298245","3.711565072589535","0.7155971893515568","3918.7769795227",,,"16.39688129417953","0.011538259820632508","28.08603291182859","0","0.005664236639219594","105.41224822467497","3.9306001829397004","3.0374434490525157"
