Name,Ticker,"Sub-Sector","Market Cap","Close Price","% Away From 52W Low","% Away From 52W High","1Y Return","1Y Return vs Nifty","5Y CAGR","6M Return","6M Return vs Nifty","1M Return","1M Return vs Nifty","Face value"
Central Depository Services (India) Ltd,CDSL,"Stock Exchanges & Ratings","12638.23","1198.55","36.059711658531036","21.138041800508955","6.665776709829561","-14.267165602460686","36.202502041107195","13.898127910291743","3.0730897050902897","14.968824940047957","8.791067947589127","10"
G R Infraprojects Ltd,GRINFRA,"Construction & Engineering","12624.6840357","1298.75","39.6505376344086","11.33782483156882","4.292138440536421","-16.640803871753825",,"5.890746025275173","-4.93429217992628","2.627419992097985","-3.5503370003608454","5"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","12606.857308215","1570.5","57.2072072072072","14.921999363260108","17.009387572641927","-3.9235547396483206",,"21.222646752344566","10.397608547143113","-1.5329634157810619","-7.710720408239892","10"
Sundaram Clayton Ltd,SUNCLAYLTD,"Auto Parts","12598.822810775","5022.1","35.6884253755539","15.48953624977598","13.240433831653494","-7.692508480636754","4.999715874712973","3.288634774381978","-7.536403430819475","1.9829625643472986","-4.194794428111532","5"
V Guard Industries Ltd,VGUARD,"Electrical Components & Equipments","12505.121650125","288.8","29.768591327791505","2.8220221606648055","25.211359202254503","4.278416889964255","8.310633387628986","14.625917840841446","3.8008796356399923","12.41728298949009","6.23952599703126","1"
Suven Pharmaceuticals Ltd,SUVENPHAR,"Pharmaceuticals","12370.584036819999","483.35","23.77720870678617","7.582497155270507","4.237653655380641","-16.695288656909607",,"-2.3436710778866483","-13.168709283088102","-0.4428424304840324","-6.620599422942862","1"
Raymond Ltd,RAYMOND,"Apparel & Accessories","12232.590202595","1824.55","98.92607937200172","2.852758214354223","86.88415446071905","65.9512121484288","17.91813194105607","21.035523566287434","10.210485361085981","4.456976011908164","-1.720780980550666","10"
Akzo Nobel India Ltd,AKZOINDIA,"Specialty Chemicals","12213.22911009","2691.55","42.78779840848807","4.029276810759597","39.798992364826276","18.86605005253603","8.231698086228656","19.14257890310302","8.317540697901565","10.070339017707438","3.8925820252486076","10"
Aavas Financiers Ltd,AAVAS,"Home Financing","12197.781859855","1567.75","17.39049045301386","53.812789028863016","-30.85997794928335","-51.7929202615736",,"-13.928463586702904","-24.753501791904355","14.920832722474707","8.743075730015876","10"
Sheela Foam Ltd,SFL,"Home Furnishing","12063.50059032","1212.65","33.757996911537624","41.137178905702385","-9.643648827375516","-30.576591139665766","10.622103287269024","-3.092659927278525","-13.917698132479979","1.3243649732620435","-4.853392019196787","5"
Piramal Pharma Ltd,PPLPHARMA,"Pharmaceuticals","12035.4372855","100.1","58.63708399366083","99.8001998001998",,"-20.932942312290248",,"-11.337466784765288","-22.16250498996674","7.345844504021442","1.1680875115626117","10"
Tata Investment Corporation Ltd,TATAINVEST,"Asset Management","11950.10296224","2362.25","77.21305326331583","22.061593819451808","65.19808384908563","44.26514153679538","25.10237724218345","4.600704053844625","-6.224334151356828","-2.4407871641852648","-8.618544156644095","10"
Housing and Urban Development Corporation Ltd,HUDCO,"Specialized Finance","11881.2765","59.9","74.38136826783115","4.841402337228717","66.38888888888889","45.455946576598635","3.2086831473667754","19.56087824351297","8.735840038311517","1.5254237288135568","-4.652333263645273","10"
KIOCL Ltd,KIOCL,"Iron & Steel","11790.3712624","193.3","16.445783132530135","22.452146921883063","-2.7176648213386905","-23.650607133628938","3.3106978507299045","-9.904451176881846","-20.7294893820833","0.3634475597092508","-5.81430943274958","10"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","11584.9477596","119.7","27.543953116675546","10.56808688387636","26.93531283138919","6.0023705190989425","17.36622508790482","-7.9584775086505255","-18.78351571385198","2.2203245089667023","-3.957432483492128","5"
POWERGRID Infrastructure Investment Trust,PGINVIT,"Power Transmission & Distribution","11516.9498752","115.45","1.5748724265352898","22.996968384582072","-11.471512920788278","-32.40445523307852",,"-9.79764044065942","-20.622678645860873","-0.3624751877103665","-6.5402321801691965","100"
Data Patterns (India) Ltd,DATAPATTNS,"Aerospace & Defense Equipments","11489.58995787","2079.8","188.0409943909702","8.183479180690444","177.71398050474028","156.78103819245004",,"66.46390267328319","55.638864468081735","10.051062253618028","3.8733052611591976","2"
BASF India Ltd,BASF,"Diversified Chemicals","11418.5354038","2645.7","20.64295485636114","33.276637562837806","-1.3203535862146167","-22.253295898504863","8.468709676845098","1.398896213398743","-9.42614199180271","1.7713923028099832","-4.406364689648847","10"
Jindal SAW Ltd,JINDALSAW,"Building Products - Pipes","11360.19592046","355.15","358.55390574564234","1.2952273687174554","337.1076923076923","316.174749995402","37.791096279658596","204.1970021413276","193.37196393612615","49.003566184182915","42.82580919172408","2"
Rainbow Children's Medicare Ltd,RAINBOW,"Hospitals & Diagnostic Centres","11205.278736364999","1119.75","144.9414852892924","0.9153828979682865","129.69230769230768","108.75936538001743",,"53.885796742939604","43.06075853773815","15.438144329896907","9.260387337438077","10"
Bikaji Foods International Ltd,BIKAJI,"FMCG - Foods","11194.2607662","454.7","50.06600660066005","3.12293820101166",,"-20.932942312290248",,"8.49439274636124","-2.3306454588402126","9.26348672353719","3.0857297310783594","1"
Computer Age Management Services Ltd,CAMS,"Diversified Financials","11176.6064838","2273.85","13.126865671641784","18.301559029839254","-5.0861961013482455","-26.019138413638494",,"-1.938502673796803","-12.763540878998256","4.087798402416961","-2.089958590041869","10"
Great Eastern Shipping Company Ltd,GESHIP,"Oil & Gas - Storage & Transportation","11155.112124735","771.85","77.00951725719527","6.238258729027657","71.04709141274239","50.11414910045214","23.24026256438094","21.915969041225715","11.090930836024262","6.579674123170392","0.40191713071156165","10"
Finolex Industries Ltd,FINPIPE,"Building Products - Pipes","11144.23019","184.45","51.81069958847735","5.990783410138256","34.536834427425234","13.603892115134986","11.144986847101102","5.944859276277999","-4.8801789289234545","4.0620592383638865","-2.1156977540949438","2"
