Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Revenue Ratio","EV / Invested Capital","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector Dividend Yield","Sector PB","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Premium vs Sector","PB Ratio","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio","PS Premium vs Sector","TTM PE Ratio"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","265949.6610204","2989.3","81.83066492935384","0.3346497967266563","-0.2351272454035952","0.013746162520478389","271862.6610204","6.649610141385383","12.78090644635419","289.83226121577826","57.27041521390352","52.40220914040093","0.5697770421302515","6.186206651823186","61.535634799751044","283.52842326268654","104.65991240718563","261.1454097805874","22.341201362600803","39.966599389940576","32.980938923676966","67.92937326728173","6.504981435779278","194.12384016087591","6.504981435779278","750.2503825106979","5.848134737511529","312.46663913003573","81.83066492935384"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","261539.22880419","1635.8","40.75546474584091","0.04872127113879391","-0.9790054591759352","-0.204767182272634","499617.71880419005","6.087464833882316","1.7236336911661907",,"29.719460786050078","28.56765501401115","1.027726730314729","2.485912822204302","16.437916381714356",,"-41.97826907618507","35.58135461289638","3.370434278840275","94.90128403267867","147.93571033843165","29.701316386745344","3.186658115002096",,"3.186658115002096","229.1749199766997","2.693484616357461","65.28421388712992","40.75546474584096"
Sun Pharmaceutical Industries Ltd,SUNPHARMA,"Pharmaceuticals","259572.05372945","1097.65","30.633103567730537","1.062993945556223","0.26713434731398145","0.1014365115578858","251249.95372944998","5.643504605312869","4.798838456063927","33.54695957399692","26.22533161136296","20.747552302788804","0.7958595982422415","4.912280247058051","38.89425892014974","34.658128543888104","17.046920752993525","3.476569266970466","5.083059072434732","-11.398824677940649","-21.24003794333613","28.98468444679166","5.830433235462779","28.89096756533445","5.830433235462779","46.67000515708049","5.460550513484267","34.876245218463865","30.633103567730522"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","241151.91400477997","3678.8","101.38780749493577",,,,"241494.59400477997","5.62021820444042","16.85846142710105",,"77.2164968840223","64.11865908149751","0.5697770421302515","6.186206651823186","61.535634799751044",,"2.247692582345798","185.0015243497825","17.63078325712372","-0.7619778483929589","64.76275547472854","84.43618168881544","5.612243134098847","175.7218741609502","5.612243134098847","9.41017466061583","4.580908900109973","255.8600568435067","100.7179102315801"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","240105.61185072002","8224.15","47.41459487253455","0.4568611329592755","-2.8255435375557867","-0.011473029874132568","246078.83185072002","3.8601878721118457","3.9863082079933565","68.28599665636786","30.61074140725989","22.52033793943787","3.2824046705150622","2.903924990739655","20.86185049719418","66.62844944728818","97.16500774564906","63.949054565483834","4.760957567608479","23.05140631930238","127.27895053658634","32.201057165231006","3.766487202175947","25.864419303036442","3.766487202175947","82.23739763633097","3.425844200059525","144.85813622295274","47.414594872534614"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","223690.46455948","621.65","92.65269067074962","0.2969813068734342","-0.2727957352568173","-0.32864415899627414","309227.75455948","0.8771548381696148","1.6561666159710935","19.13793889279012","23.27991087571744","8.106981433991063","0.5697770421302515","6.186206651823186","61.535634799751044","13.844082164415537","-11.9805965521426","-31.254963101911247","4.25271004538787","-17.66939683066369","50.567538585178404","16.824086603518268","0.6345199302057325","6.321080630402218","0.6345199302057325","-36.31895496633334","0.47814144068777303","-59.76647963459865","92.6526906707474"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","221186.81199702","23007.95","92.52665194059038","0.9589838258659734","-0.5412587034917281","0.06172232977987402","220294.43199702","12.570740419747802","80.7030952221754","100.7055656874803","64.59224404259152","57.766236707797205","1.5002425293577015","9.868011363647765","48.382149760088126","101.11350896545389","337.1911811931575","811.467181671475","89.94368506326119","26.342255005254117","91.24129952761704","74.43288796868428","12.621662620704413","80.8009015744768","12.621662620704413","209.91412260298281","11.431439400902839","145.81126001467624","87.03002636121195"
Wipro Ltd,WIPRO,"IT Services & Consulting","217743.32209097","417.95","19.184433664402636","0.2520360986642441","-2.274248353334015","-2.462351503870251","195157.62209097","2.1040504444690376","2.0501171519345878","16.857793852390575","12.372578016849248","10.210406312310079","2.5262844519982592","7.377084724764392","27.498384744157313","18.80875569816701","-62.9270047358174","-62.025743014806494","2.8013931113974846","-28.536541539066945","-30.234325241671417","18.826576576576578","2.3475533710495475","16.672408487758133","2.3475533710495475","-41.32191286035561","2.4666556112272917","-36.854294739749434","18.679991600477834"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","209776.15576005","167.2","5.9191115853975385","6.7466271124676975","5.900013458197439","0.5385208215088095","343374.48576004995","0.4955346696273527","0.8471820364326444","7.708845440758038","6.740747484694769","4.548176915241323","0.846613654270259","1.7002512302564456","19.505426447825805","4.709528602077503","-1.3639511861598874","-56.45344793855587","0.7404007871589674","10.043487832727834","-69.65402627196947","4.419772667195348","0.3027346595369746","2.6894365151614026","0.3027346595369746","-7.011166277132485","0.3308298520608617","-55.8583982392684","5.9191115853975385"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","190441.81296729","799.05","45.95603594770512","0.5392487954503922","-2.7431558750646703","-0.5612517903235033","251886.81296729","1.5030750083081614","1.7031807871101208","29.49839711526994","20.059473836687904","12.574849631435775","3.2824046705150622","2.903924990739655","20.86185049719418","22.302589643669048","40.411907352139075","-2.223236781890878","2.83936386222701","90.95731279093874","120.2874378468295","14.607861060329066","1.136416496901737","8.165408093611028","1.136416496901737","23.91669939140113","1.4213755604251768","-26.121924629500533","45.95603594770512"
NTPC Ltd,NTPC,"Power Generation","186709.30641017","192.9","11.039689840394852","3.765255777720073","-3.5545530930969065","-15.701960470754644","396718.19641016994","2.2193163320549676","1.1339966592514916","22.873762824325787","11.311042726813353","7.955717072826865","7.3198088708169795","2.2143255786662763","17.924520251901367","10.765184028778563","-17.486626913069117","-39.397470777005374","1.341937305903475","-4.243121719840388","-38.41012375645701","9.954073997626296","1.0444870359168712","4.467987909757603","1.0444870359168712","-22.192141721684372","1.0441600438369423","-39.15281052954015","11.039689840394866"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","184846.02855138","1545.35","17.978507858909698","1.0532777627185135","0.483500720588262","0.4276522968488051","262269.84855138004","2.065573783613872","1.646090255979704",,"13.186061919342103","10.816705608728434","0.5697770421302515","6.186206651823186","61.535634799751044",,"-42.96833411366161","-55.45704898990383","2.7555189983049124","-84.02441002637843","-70.7835826876325","20.6268061052196","1.455802535784332",,"1.455802535784332","46.10577608074417","1.9122448953342146","-7.690746683889286","17.97850785890968"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","169677.8909168","244.25","11.005809834573512","6.06372045220966","-1.2560884186073196","1.3173105452801677","299325.3409168","6.3884406740995106","1.4189884541038527","16.485123940057168","10.950035079464257","7.360047764136464","7.3198088708169795","2.2143255786662763","17.924520251901367","9.34488557862678","4.631338631572767","0.4986619004328298","2.225367576678624","-20.198036991138494","-38.59913861066347","11.204128440366972","3.6214011700720175","6.49521545782498","3.6214011700720175","71.63467928717435","3.6127109211478534","110.96679572522187","11.00580983457351"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","157992.5624373","732.45","29.75276966831633","0.6685040097499224","0.11913920753951335","-0.15602449201187574","195464.83243729998","8.705444818584636","2.262913749961506","32.302630524834534","24.894365529976046","17.33611166972801","0.5493648022104091","5.613936989607899","43.5011349669085","26.109941652655326","2.1667801248337946","-27.388333216971755","4.076373220303255","2.104107007293065","-31.60461286596456","19.84959349593496","7.036537042978787","16.121328137256103","7.036537042978787","0.6666335909486105","6.450408035926909","144.33031627717605","29.75276966831633"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","155179.74170727","985","159.322116742577",,,,"206446.74170727","23.751350863698804","3.3528777501058906","53.084788302203656","47.601277774330185","36.623512809521024","7.3198088708169795","2.2143255786662763","17.924520251901367","39.90222208980972","543.8296169339199","853.4681905682827","21.1128900282","343.8909686593095","788.8501031188085","153.1881804043546","17.85316862715946","21.35990938847488","17.85316862715946","131.21575186909877","14.581844943785573","940.0465460552629","159.48585992525182"
Tata Motors Ltd,TATAMTRDVR,"Four Wheelers","151860.114896325","346.3","-11.28954813564435",,,,"151860.114896325","0.6015740537905078",,,,"7.172483062841831","0.5697770421302515","6.186206651823186","61.535634799751044",,,,,"-110.03182207432957","-118.34635845129856","-41.346797975243334","0.6015740537905078",,"0.6015740537905078","-39.62543556654284",,"-61.85550556839109",
LTIMindtree Ltd,LTIM,"IT Services & Consulting","147659.0806827","4985.05","33.495696908717655","1.2019852201395584","-1.3242992318587008","-1.5124023823949366","140346.38068270002","4.159656095089198","8.278459564135387","65.11686571832227","23.619781666251544","21.058485232827184","2.5262844519982592","7.377084724764392","27.498384744157313","68.50975765911937","17.721726234632744","20.583596035832837","8.895554043731025","24.77399054514562","21.809688897580116","29.797071129707113","4.376393548371513","47.71507809820333","4.376393548371513","9.389803510158888","4.050862840145292","17.71849812504092","33.15052774520677"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","142625.33679","116.95","16.280687730012378","3.0825147930576184","-0.1998898774574438","1.982014207283723","212624.17679","0.867799979217615","1.1186727167913253","28.197286523998777","8.666574418088999","6.277836701209546","3.2824046705150622","2.903924990739655","20.86185049719418","18.91434712535756","-32.939593236397826","-53.30204085191552","1.3560737058666201","-32.35020568681532","-21.959522563916114","11.625248508946322","0.5821081410911707","6.577724972190297","0.5821081410911707","-36.52598344925376","0.6231058495622771","-62.15733471085523","16.28068773001235"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","141639.04678791002","661.05","103.5161273919878","0.2883281610977763","-0.7393985692169527","0.03483970768634842","141420.49678791003","1.973922550651691","10.14265773619931","20.810597561349994","98.11805539876997","93.207819877878","1.027726730314729","2.485912822204302","16.437916381714356","20.842758076977752","87.66085684807804","338.51351509467094","10.901063698837222","395.03609571395356","529.7399560149838","76.67903955457602","1.9769730333132807","20.577589510052782","1.9769730333132807","104.21705641195352","1.7449784396973673","2.5407878394339196","103.51537085552718"
Coal India Ltd,COALINDIA,"Mining - Coal","140879.96955521998","229.75","5.001917954582232","10.608048993875768","7.325644323360706","0","108608.53955522","0.7500456625543317","2.2946854226298625","3.736834013499026","2.8075016842450013","2.50478696236865","3.2824046705150622","2.903924990739655","20.86185049719418","4.847179275318328","0","10.719190092199689","3.215202230631931","0","-76.0236132683677","6.176075268817204","0.9729106987204714","3.4287784671112944","0.9729106987204714","0","1.0598217120095406","-36.7513846157662","5.001917954582234"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","138741.167112975","98.75","14.16865470531155","2.977824315356813","2.131210661086554","2.73399669279198","262518.88711297495","0.31000662588592626","0.9826785775198444","13.37158709640322","11.62665776961277","7.341111661124413","0.846613654270259","1.7002512302564456","19.505426447825805","7.066880483572212","-47.55665212920387","-39.61191805416122","1.0267491062123943","-50.070389061358576","-27.360446370087566","6.244072083465065","0.1638384253459797","5.646695307428716","0.1638384253459797","-78.89212415243925","0.17339795851678214","-76.11079439734817","14.16865470531155"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","136583.436675","323.15","12.994333238987728","23.35653518948182","20.074130518966758","1.2324246409455455","118612.436675","3.343361520844491","3.1949477892255893","12.199160410881415","7.593139790986493","6.280775042361663","3.2824046705150622","2.903924990739655","20.86185049719418","14.047458261339093","11.421739725244409","37.20159488315118","3.984231401505207","7.103111196692184","-37.71246112258639","12.823412698412698","3.849915062575753","10.76222808880309","3.849915062575753","9.920234985888026","4.214260072130075","150.28175491858082","12.994333238987728"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","136568.547274575","2676.6","107.25980543850386","0.40940411804767807","-2.873000552467384","-0.09090231928712489","136334.94727457498","11.499866918697043","17.397361749980536","129.5688613356285","76.9871178592423","66.81055133958061","3.2824046705150622","2.903924990739655","20.86185049719418","129.79086814028912","286.10368017426157","531.6069928961462","18.341393309970428","202.8514892625883","414.14329449312174","73.57339197361186","11.519571102883928","87.6805198319016","11.519571102883928","238.6137716104164","10.369627600736285","648.8836570878063","107.25980543850376"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","136488.72599166998","4868.7","22.522111608619195","2.902366465228613","2.3325894230983617","1.31063690622867","131341.13599167002","3.4407545386227523","4.454389064548065","31.517687089155363","16.66450582208061","16.08126219695398","0.5697770421302515","6.186206651823186","61.535634799751044","32.752944646951676","23.136870296342295","-24.85616113140487","4.6485531585243285","-11.839196492707034","-63.39988742797481","20.265140478668055","3.575606377094686","25.86277499074737","3.575606377094686","39.864108543003645","3.3570791240392137","126.72137649774695","22.522111608619173"
Siemens Ltd,SIEMENS,"Conglomerates","132088.46","3635.4","85.61051267094442","0.2696073941660006","-0.27975740804440846","0.02243185757333027","125511.95999999999","7.549864055244099","10.803418891700666","152.59812765957446","61.855975555665125","53.49584860625697","0.5493648022104091","5.613936989607899","43.5011349669085","160.59387234042552","9.833872510555805","102.52257803543874","11.369489920639019","6.237221327868293","96.80064149146614","69.37786259541986","7.9454572796612215","134.99076136944302","7.9454572796612215","0.4441054239562168","6.741966364245654","175.8908363942325","69.98064105960276"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","131171.542949025","1314.05","76.23726029689281","0.1906607446076847","-0.8370659857070444","-0.06282770880374319","127967.322949025","1.5531196724438254","11.010489562662242","5.874051268271014","67.14519288132985","67.14519288132985","1.027726730314729","2.485912822204302","16.437916381714356","6.02113375871521","94.29068952010175","354.0056708821307","11.28618518599355","264.5827624751671","363.78907476193046","65.14389113352998","1.5920087966526701","6.002741310337893","1.5920087966526701","64.45107988624002","1.6774091895656467","-17.426371778837904","76.23726029689345"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","129103.669875","3836.95","22.1533375559609","1.03602786914968","0.48666306693927097","0.1305133409152175","114808.96987500001","4.014236484915448","5.928332160754719","13.455947506566293","17.481460878390006","13.746054289679055","0.5493648022104091","5.613936989607899","43.5011349669085","15.131328210979335","-4.587732081312313","19.051280743275907","6.683463886248712","-15.946435892830383","-49.07411594476089","25.460849369608493","4.5140433061367915","12.86818507681819","4.5140433061367915","-13.75672518920717","4.448363426880978","56.74153663097495","22.153261528891942"
DLF Ltd,DLF,"Real Estate","124013.1164706","504.9","60.91526132859813","0.7984031936127743","-0.3869632190734843","-0.3869632190734843","124606.0264706","20.725736005914698","3.0372542032151415","53.90653183645392","65.77043032186889","60.98602013058008","1.1853664126862586","2.9444479811062116","53.76915078309117","53.650029621461194","11.74184050950509","11.74184050950509","3.2901803669330456","13.290354118358515","13.290354118358515","46.56460389191183","20.627117211275852","52.21033338270336","20.627117211275852","139.57213285869528","17.732349803979822","139.57213285869528","60.91526132859818"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","122021.47007063999","5052.55","52.555365118267545","1.421267691821789","-0.0789748375359125","0.5240061957356896","123511.54007063998","7.309491038906531","24.376636155095913","164.82710127664342","38.57481411507651","36.03251669320669","1.5002425293577015","9.868011363647765","48.382149760088126","162.83859138794136","129.39060658911248","378.2393119620429","47.192709649845284","-28.237289446831053","8.62552693270779","53.627872419466115","7.221307754121043","93.8973390718419","7.221307754121043","77.31303108937307","6.835159801069184","40.637474739851555","52.555365118267545"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","121326.71602338001","1252.95","25.112643806714566","3.6262081215090265","1.0999236695107673","0.9118205189745314","117499.21602338001","2.1656765807402794","3.7738748485904887","25.785466999512817","17.353046923451146","13.462638468271505","2.5262844519982592","7.377084724764392","27.498384744157313","26.625420475636414","-43.45388431423657","-42.07922199800692","4.2728648664497255","-6.453512836536717","-8.675931185193178","20.744205298013245","2.2362228140967138","21.77435678811558","2.2362228140967138","-44.10466711111963","1.9627413356887133","-39.848921666020416","25.112643806714537"
Grasim Industries Ltd,GRASIM,"Cement","117121.48936158001","1819.45","17.154977159443177","0.5620620345491817","-2.7203426359658804","0.09372787171577363","210333.60936158","1.731880751369412","1.1016908716820597",,"10.126584191840905","8.306348636407902","3.2824046705150622","2.903924990739655","20.86185049719418",,"-58.253632756863084","-65.2865509995304","1.0080525206723017","-55.47902348380534","-17.768669841870256","13.475411050214783","0.9643748976338781","16.64213045001954","0.9643748976338781","-53.33976666930639","4.425502183073336","-37.30629433217932","17.154977159443142"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","110160.331195365","1425.15","14.800269670873","0.9844999705716494","-0.04322675974307966","0.34666211774107636","41575.631195365","0.9334303351691453","0.8656832181681193","2.5572587337818744","4.185948033149284","4.185948033149284","1.027726730314729","2.485912822204302","16.437916381714356","6.775807389234704","-31.399100540143976","-7.730219874130057","2.2937462951687175","-34.888271834245344","-9.962617358627547","12.026582278481014","2.4732515638030077","6.607430169363774","2.4732515638030077","-35.79814152643814","3.6499366567178475","28.281549421258216","13.88011067708995"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","106759.97900996999","1060.4","62.70924368852725",,,,"105309.18900997","7.8097167989903875","7.056454686167273","48.96621440493339","45.36822993609802","41.176613493634434","1.5002425293577015","9.868011363647765","48.382149760088126","49.6407965080185","-39.3109166260229","-21.570151552326987","7.7394663573080935","9.624158445678573","29.612354968687175","50.01886792452831","7.917307211007847","49.6407965080185","7.917307211007847","-1.7305279569981407","7.110367332641836","54.19230571641646","62.70924368852717"
Varun Beverages Ltd,VBL,"Soft Drinks","106509.70398486","812.6","71.12833587203407","0.21344756251722935","-1.2867949668404721","0","110221.35398485999","8.34252478126762","12.11316848382403",,"49.47698059677788","38.74321737864685","1.5002425293577015","9.868011363647765","48.382149760088126",,"0","106.94951822477108","20.421801975434715","0","47.013591220599196","53.814569536423846","8.06159435367874","59.50163069046887","8.06159435367874","0","6.48217447790045","57.00234789625333","63.690167483815706"
Vedanta Ltd,VEDL,"Metals - Diversified","105355.700350395","282.2","9.963656170833648","35.83859238220938","32.556187711694314","5.780267317699899","160097.700350395","1.0608679253498396","1.3794985166549911","8.304684114036466","6.041194685121128","4.320425851424735","3.2824046705150622","2.903924990739655","20.86185049719418","5.465074195995176","12.04855403184401","-26.597915611542398","2.1315414722802313","-5.194932553037666","-52.239825646465476","9.162337662337661","0.6981267251802044","3.186320893706185","0.6981267251802044","-7.307339207013373","0.7686369665248299","-54.6150034237995","9.963656170833648"
Interglobe Aviation Ltd,INDIGO,"Airlines","104116.99408495","2730.65","-340.49641600153643",,,,"122768.22408494998","2.196941739936995",,"70.40673515223375","43.42165776608839","15.480866356584599","0.5493648022104091","5.613936989607899","43.5011349669085","59.710382568647134","0","-409.719068312029","-17.38743333983795","0","-882.7299592540596","20.2720861172977","1.863177315196178","49.80292267454487","1.863177315196178","0","1.6722873321249738","-35.30472447997965","-340.47414677878317"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","103427.24358","199.05","6.939004077771512","2.7572680318451934","1.7295413015304644","0.7928956229970787","2048.433579999997","0.018491342593537068","0.01931586139653913",,"0.09960998787232762","0.09065309429820663","1.027726730314729","2.485912822204302","16.437916381714356",,"-12.568910698811905","-60.7679276050767","0.9752751180818727","-28.067298653951426","-57.786595839540205","6.238051960261996","0.933644426265942",,"0.933644426265942","-6.373767998067475","1.8130926543819625","-51.574132060487706","7.0899531240360165"
Dabur India Ltd,DABUR,"FMCG - Personal Products","101812.25202230501","578.5","59.6387265455906","0.9029221463037701","-0.5973203830539314","0.022499562591532185","102391.822022305","8.550265381878754","9.645756001505859","104.55186352268363","44.5778790825562","39.26247450891337","1.5002425293577015","9.868011363647765","48.382149760088126","103.96006700666264","-15.440612667759734","9.277971664660452","10.783562661832478","4.256483155902406","23.26597069646616","52.11711711711712","8.501868183650405","68.4024455448392","8.501868183650405","5.525032125179769","7.996129596681","65.57683353646466","59.638726545590636"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","98317.16439984","441.55","9.737264969777161","0.6786264327015983","-2.603778237813464","-0.29892205421812423","139970.16439984","0.6234501262748486","0.980952598675712","12.265173887122327","8.288634120911944","5.838658674335294","3.2824046705150622","2.903924990739655","20.86185049719418","8.615243988769716","-0.9764274070980457","-56.70616177360411","1.2572205877067082","-2.5485552910586278","-53.325017974379705","9.33509513742072","0.4379208156458761","5.839004893683335","0.4379208156458761","-9.165249476757316","0.4591007114407433","-71.53090692294474","9.737264969777161"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","96578.7967469","3666.55","52.96690582703549","0.8246175835956077","0.028757985353366156","0.16002487420159017","93763.6067469","11.558387798443572","7.992213240250701","78.22760449432671","39.57439190769424","34.56748316923995","0.7958595982422415","4.912280247058051","38.89425892014974","80.57633634815619","-0.7943442872267406","67.63628664747371","8.234764195885464","-4.872991608299495","36.18181011181373","49.21543624161074","11.905420713187716","50.5172072114761","11.905420713187716","6.320781876801211","11.431048995877864","175.40979867054963","52.96690582703549"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","96234.24613130999","1158.55","36.11244390164924","0.1709775654869155","-0.8567491648278136","-0.443241735809675","190584.64613131","14.542240840077403","1.706163866977519",,"52.7264907309847","51.01739071101111","1.027726730314729","2.485912822204302","16.437916381714356",,"51.32268075318984","169.84221949894072","6.708042334244844","35.536173081112544","119.68991119714515","28.395833333333336","7.342992275152053",,"7.342992275152053","20.293200191242864","9.988262291588857","280.86316824011624","36.11244390164924"
ABB India Ltd,ABB,"Heavy Electrical Equipments","95221.02830625","4204","93.70027287744905","0.12239902080783355","-0.4269657814025755","-0.10239813712042131","91611.88830625","10.082463885718656","18.423708055555554","159.60815412775705","66.92812611410643","62.17255960682318","0.5493648022104091","5.613936989607899","43.5011349669085","165.89607356745879","207.64759115773265","243.3920660238904","19.277814213893965","-1.1920675427776801","115.39730618230362","87.86615251173046","10.479672418162147","128.34060477430788","10.479672418162147","123.5353152610352","8.438278444503382","263.8866193372323","107.22485029699901"
Adani Power Ltd,ADANIPOWER,"Power Generation","94764.98978037","244.15","8.834545559501388",,,,"134460.37978036999","3.124041711865237","1.8616826038168952","25.92332143408234","12.214565485762426","9.395018668432794","7.3198088708169795","2.2143255786662763","17.924520251901367","18.27023912015385","93.94271179847175","42.442593480829444","3.154142782361628","-23.370265285329644","-50.71251316439417",,"2.201762194796206","11.240691840295923","2.201762194796206","64.01773782177509",,"28.264915531534452","8.834545559501393"
Bharat Electronics Ltd,BEL,"Electronic Equipments","92761.09334001","126","31.081782503806416","0.9456706067769898","-1.5806138452212695","0.2996835213640674","85266.39334000999","4.733014566556426","6.901384085919268","23.343643629576796","21.6529773379475","19.52659534016918","2.5262844519982592","7.377084724764392","27.498384744157313","25.395490776587472","-14.409774528055292","2.2105754137894027","7.540160745944447","-24.644362631735984","13.031302721918896","27.39130434782609","5.149034558518787","22.04807291751085","5.149034558518787","-9.026069693497112","4.466251825406171","38.50139580073015","31.081782503806398"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","91130.7602643","3317.1","31.2740688772933","1.1101251371830316","0.5607603349726226","-0.14004771187353615","88091.3102643","5.737928010514277","6.92775395666463","99.40229772209749","23.014463251420594","20.23292211148269","0.5493648022104091","5.613936989607899","43.5011349669085","102.83201528339785","19.156800878870655","28.751192276380454","7.228010807764911","-8.485819449532325","-28.107464549870674","25.35040122277417","5.935906054423851","59.678043970229986","5.935906054423851","141.87467856029534","5.439096281943245","106.11300627147939","31.2740688772933"
Adani Transmission Ltd,ADANITRANS,"Power Infrastructure","86908.03493253","780.3","69.17612007396947",,,,"119514.68493253001","8.034038960135225","2.5412424858107654",,"26.59907213639531","19.589584691601125","7.3198088708169795","2.2143255786662763","17.924520251901367",,"110.79556452682884","207.58710136717215","6.810979862251461","203.8949051315989","285.9301063671789","82.13684210526316","5.842148510795212","23.009866304260804","5.842148510795212","223.8593051519075","6.500611962425876","240.3377017876295","69.1761200739694"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","86784.025455495","5339.3","19.254104553833788","0.7675508257468403","-0.028308772495401202","-0.19400660825149685","81951.42545549499","3.1810724804362587","3.3268553322329932","20.483247633156285","13.236545710189299","11.012756225961837","0.7958595982422415","4.912280247058051","38.89425892014974","21.691125860555122","-14.182102811418778","-24.1317795833355","3.726859605322274","-44.31069351260403","-50.49628122915869","21.004327301337533","3.3686573916627847","14.74038648925605","3.3686573916627847","-15.258270345599591","3.353431676096008","-22.072367169669285","19.254531739327067"
Shree Cement Ltd,SHREECEM,"Cement","86695.90371684","23409.05","68.22688574552579","0.4161759258873911","-2.866228744627671","-0.052158236946016956","85902.31371684","4.691190559156285","4.013821083573541",,"48.86616136027427","25.128068881477066","3.2824046705150622","2.903924990739655","20.86185049719418",,"92.2329889789278","59.847922102129594","4.641863757101798","77.06392435373215","227.04138951960172","38.60267805610066","4.734529111457827","33.75036154567609","4.734529111457827","129.07505534787683","4.304784067442402","207.7902331528276","68.22688574552609"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","85450.2049192","1348.05","79.73109357692701","0.549890200900409","0.0005253986899999008","-0.0470260665841401","83622.26491920001","4.861488249446543","12.210214559169458",,"55.6694970569595","46.50098978429508","0.5493648022104091","5.613936989607899","43.5011349669085",,"61.004683095320544","129.7366023482218","12.897268097895234","52.251431925664576","83.2850881651221","56.168749999999996","4.967757899512585","151.25804067618998","4.967757899512585","33.206340308753724","4.412572896086207","72.49590975826386","79.73109357692712"
Cipla Ltd,CIPLA,"Pharmaceuticals","83612.30708088001","1056.55","29.841182293820996","0.8202045303409922","0.02434493209875066","-0.14135290365734499","80820.32708088002","3.479350088312798","3.6449620658886697","30.791628566865423","19.48468428065354","15.191790804676694","0.7958595982422415","4.912280247058051","38.89425892014974","31.855341301411567","-8.827259757936934","-19.39777389935258","3.959407231431172","-13.689325719592892","-23.276125777109648","24.488353227488698","3.5995460366643326","25.13975377518266","3.5995460366643326","-9.4500503754072","3.396256002829551","-16.731187150322775","29.84118229382101"
Ambuja Cements Ltd,AMBUJACEM,"Cement","83258.10445197","420.9","32.228111965615","0.5962318149296446","-2.6861728555854176","0.12789765209623655","87878.14445197","2.2134013970809585","2.2372646456852063",,"22.392816323548335","15.779708685481912","3.2824046705150622","2.903924990739655","20.86185049719418",,"-11.035459912090305","-26.023119396105162","2.148233123226139","-16.360890332481826","54.48347676515815","30.028894517176184","2.097035683463064","113.28866332657977","2.097035683463064","1.4627968161038214","2.5032932796534193","36.327623454860024","43.261525906049805"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","83155.69943518001","387.95","39.02099877298954","1.0243220866225358","0.17770843235227674","0.7804944640577025","141010.93943518001","0.2956964685072044","1.2110199022566335","11.20468330831784","21.47425945215642","10.901224741477785","0.846613654270259","1.7002512302564456","19.505426447825805","6.6075247862677795","-18.17166532736501","-5.77534844120189","1.602055797333314","37.50799406821537","100.05201566530766","7.264301095403051","0.17437545454076114","4.089162688108507","0.17437545454076114","-77.53460192542873","0.18057174602112808","-74.5743950066453","39.020998772991675"
