Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding","Promoter Holding Change – 6M ","Domestic Institutional Holding","DII Holding Change – 6M","Foreign Institutional Holding","FII Holding Change – 6M","Retail Investor Holding","Pledged Promoter Holdings"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","42258.55519755","54.904394181926875","0","22.33848061061324","2.716202033988484","13.992718520989145","-1.6613080606709953","5.673418483315773","0"
Container Corporation of India Ltd,CONCOR,"Logistics","41791.49932932","54.79863322152465","0","19.15160355303345","1.302628036195074","22.23338086832212","-1.8246840852034296","2.6167779255355903","0"
Fsn E-Commerce Ventures Ltd,NYKAA,"Wellness Services","41708.60275972","52.27735208885328","-0.06372225782312313","11.587635738321831","5.232474507257347","10.041512074733708","-1.0201759545843831","3.761421220072854","0"
Mphasis Ltd,MPHASIS,"IT Services & Consulting","40911.79511208","55.580847402495536","-0.06796672731339726","21.149327705986664","1.607861269977331","17.191196795290733","-1.6977505510126925","4.253025968500105","0"
Page Industries Ltd,PAGEIND,"Apparel & Accessories","40667.526528329996","46.1156545250556","0","22.020788472238433","2.400869868173153","21.98874579361395","-2.66737816833864","0","0"
Indian Bank,INDIANB,"Public Banks","40501.74584028","79.85520703118512","0","11.551614082341631","-0.5816771883588778","4.167740840942303","1.6072541987871491","2.6674323626947416","0"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","39833.43541076","45.25258125288592","0","28.79770011223126","2.5167163016127923","15.787504880488576","-2.0896545429399573","7.49954479129121","3.221728145630497"
United Breweries Ltd,UBL,"Alcoholic Beverages","39769.17846109","72.71459414733259","0","14.648604668436317","0.7526755842413646","6.31013354433578","-0.6324037207006121","2.8239351723063457","10.507198556863202"
Mahindra and Mahindra Financial Services Ltd,M&MFIN,"Consumer Finance","39456.647094935","52.15575734499412","0","25.176335592099626","3.0545980626677185","14.848190321445232","-2.0780681701338306","3.4260996285707104","0"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","38898.16731426","67.70446409547255","0","12.104258863511888","0.3178641059900844","17.763685540801553","-0.2537071849753225","1.2397514485038772","0"
APL Apollo Tubes Ltd,APLAPOLLO,"Building Products - Pipes","38744.50136987","30.617079932560255","-0.5356069087944881","12.728306851614404","2.312845048657305","25.075839210568212","0.7770557367635327","13.54834482979594","0"
Persistent Systems Ltd,PERSISTENT,"Software Services","38639.70696915","31.262132809944386","0.00015701668302270377","27.605557082106642","1.6738920510304247","20.55170690219169","0.7381759895322197","9.9568675171737","0"
Dalmia Bharat Ltd,DALBHARAT,"Cement","38202.873160970004","55.8626767312444","-0.003482837719957388","8.54938507399183","0.39378672503461587","12.870948653656583","0.49970836648604333","8.171459089520315","0"
Honeywell Automation India Ltd,HONAUT,"Electronic Equipments","37773.152429135","74.99999717243286","0","12.506137234501342","0.051292068119940026","2.8583197713787545","-0.01883159722595318","8.200114392056662","0"
Steel Authority of India Ltd,SAIL,"Iron & Steel","37505.169624120004","64.99692804568132","-0.001746558219480221","12.397098895960784","3.0040199233761022","4.690376270445345","0.375710135303728","11.843527270073567","0"
Vodafone Idea Ltd,IDEA,"Telecom Services","37483.36068785","50.35988016431708","-24.634642719080553","0.5725921293913486","-0.10336389424109738","2.2835153431625117","-1.24566444578433","4.627161390686615","0"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","37262.38271316","74.99999970686254","0","8.00360929594211","0.22955242260927822","2.773556370443804","0.0007304985354679161","5.600045157238521","0"
Star Health and Allied Insurance Company Ltd,STARHEALTH,"Insurance","37138.983306040005","58.28175846380045","-0.34578360910439443","1.4416770790256044","-0.0258281123917794","35.240547479596884","24.92690445769724","1.4312893614691697","0"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","34952.877","84.82868907729684","0","0.5627894293222272","0.2999211661460658","3.284684912489464","-0.006836729634588146","7.474493033863851","0"
Indraprastha Gas Ltd,IGL,"Gas Distribution","34793.539764","45.00000571427918","0","20.468210893473266","0.19562420500091093","21.267666979809167","0.2786166815809352","6.21471075461628","0"
Bandhan Bank Ltd,BANDHANBNK,"Private Banks","34560.991666705","39.98592657916989","-0.0006027060709072884","12.393483498835455","-0.062540045353634","33.529046495720564","1.1429250714804553","5.087157306565103","0"
Oracle Financial Services Software Ltd,OFSS,"Software Services","34228.28542539","72.89860858564204","-0.09015532871283938","8.462941149463555","-0.7068932330879392","7.788792703220206","1.0386340323642367","6.974813390331063","0"
UCO Bank,UCOBANK,"Public Banks","34014.701010720004","95.39102057829079","0","1.3489927668345165","-0.03107183836973637","0.05269836099500254","-0.004078794796881356","2.194860304268766","0"
ACC Ltd,ACC,"Cement","33802.646276315005","56.69017445554867","0","19.369243908730912","0.7171961391225956","9.980937312026322","-1.9746951634307592","9.330270179186753","6.64198774759287"
Petronet LNG Ltd,PETRONET,"Oil & Gas - Storage & Transportation","33727.50197868","49.99999706666684","0","4.540291933636206","0.4923485711155502","34.80821815791787","-0.02196273204484811","8.317012378735274","0"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","33477.248297525","73.14756411629986","0","15.018468051544447","0.5600272869764513","5.79336259658589","-0.9308625130131709","4.07655183765774","0"
AIA Engineering Ltd,AIAENG,"Industrial Machinery","33265.37969345","58.469788657529655","0","20.934964525690475","-0.09316015193748584","18.05034797891484","0.27149490613745186","2.0450863371295087","0"
PB Fintech Ltd,POLICYBZR,"Online Services","33261.194306165","0","0","14.019213063509497","3.9871582332121953","50.40913632754983","32.49885229063081","3.513363163798345","0"
L&T Finance Holdings Ltd,L&TFH,"Diversified Financials","33148.97797185","66.09879395350706","-0.051038451171194765","5.288863382929891","-0.7667929596027712","13.895011534789106","2.6524633416377483","9.165200756492373","0"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","33062.191555725","63.170889720931","0","16.3575551599922","1.4605725345856015","7.764698152656099","-0.7126124217231533","9.955261799077748","0"
Bank of India Ltd,BANKINDIA,"Public Banks","32931.11771175","81.41362081200755","0","9.89771145563644","-0.6618659365218882","2.249755174527993","0.02298873672088808","4.307738537276676","0"
General Insurance Corporation of India,GICRE,"Insurance","32859.912","85.7843137254902","0","11.019284484724121","-0.056414044687643994","0.6676027701778385","0.20493462152302777","1.8539072617419061","0"
NMDC Ltd,NMDC,"Mining - Iron Ore","32749.52037375","60.79403584757056","0","18.0078700450284","-2.23969787680592","6.984026118694876","0.37913682592287135","10.53272295214998","0"
UNO Minda Ltd,UNOMINDA,"Auto Parts","32707.6157001","70.05003673343253","-0.016175056977431268","17.52708042337514","2.5540869855244352","6.513008984612373","-2.3654051945180896","4.455283431728546","0"
Sona BLW Precision Forgings Ltd,SONACOMS,"Auto Parts","32429.09616489","33.00463661215416","-20.58222807441502","31.28063541532034","6.750100766135603","24.69484360817661","13.135114040053274","8.554188084574985","0.0000722577193630507"
Embassy Office Parks REIT,EMBASSY,"Real Estate","32216.064643341","35.77215247004748",,"16.27463955102824",,"28.38586814049684",,"15.228003567484253","0"
Gujarat Gas Ltd,GUJGASLTD,"Gas Distribution","32120.2832325","60.89331104219428","0","13.280411743268397","0.7330517706075454","4.465908775202143","-0.7067681280291467","5.683851580526376","0"
Biocon Ltd,BIOCON,"Biotechnology","31873.687546","77.84766789386055","17.209305741603337","16.159479202196074","7.529665525700988","12.220749304623403","-2.1998032524314013","10.390381616409794","0"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","31742.115684570002","89.99999990727461","0","0.013397582260300458","-8.560259944127948","0.05487117573724496","0.05487117573724496","0.7814251278328429","0"
3M India Ltd,3MINDIA,"Stationery","31443.6266375","74.99999556150118","0","7.963039732553814","1.0090128157215172","3.7240514262228284","-0.5341822110293148","8.849194900697466","0"
Jubilant Foodworks Ltd,JUBLFOOD,"Restaurants & Cafes","31351.6905436","41.93900099599118","0","22.52346186651051","1.6346246058924123","25.221581213290634","-1.550753419135276","7.741182022692596","0.26521371982398295"
Gujarat Fluorochemicals Ltd,FLUOROCHEM,"Specialty Chemicals","30932.11225","63.80601365498407","0","5.89881110605371","1.525147928994084","6.438919435593991","0.6849485662266721","8.852955848884843","3.145270823850706"
Vedant Fashions Ltd,MANYAVAR,"Textiles","30811.5042312","84.87825376382955","-0.026893858745623334","9.883101980521541","0.14371955346063103","3.411054181195081","0.05631690382981436","1.42683834858054","0"
Syngene International Ltd,SYNGENE,"Labs & Life Sciences Services","30805.244716920002","54.883551613027784","-9.97627059956232","10.729140121240203","3.9427535500810222","23.300743956984267","6.52852432962289","6.705614739141754","0"
Jindal Stainless Ltd,JSL,"Iron & Steel","30244.75241724","57.941501845195745","-12.156829240696709","6.008385574398534","-1.2090368982154445","23.104625767796872","9.884956859063296","7.244713164757174","44.92667971338605"
Torrent Power Ltd,TORNTPOWER,"Power Transmission & Distribution","30067.386007040004","53.56519509314515","0","21.674761362474598","0.36545207293467996","6.042385943808404","-0.6867594120474996","4.807415756000731","0"
Coforge Ltd,COFORGE,"IT Services & Consulting","29790.470303845002","26.631956255742633","-13.361533755768082","37.201444639830356","10.463533841739043","24.78174003066055","3.4779206103259632","7.001517969425248","0"
Delhivery Ltd,DELHIVERY,"Logistics","29639.67399456","0","0","13.029364509615815","5.921204386648335","67.62229118966758","-6.618923566416171","1.931883125981233","0"
KPIT Technologies Ltd,KPITTECH,"IT Services & Consulting","29342.758773975","39.4737367185036","-0.6298577424006524","11.780148979326938","-0.9158029204876286","25.90945916969243","5.61188381829146","13.537620007087666","0"
Phoenix Mills Ltd,PHOENIXLTD,"Real Estate","29229.186399875","47.30137269601836","-0.009747297403237098","18.05221590402461","0.4348243102310043","30.3730394166017","-0.22223211050020808","2.7766928191069304","0"
Federal Bank Ltd,FEDERALBNK,"Private Banks","28765.456914825","0","0","42.285299115491334","-0.06995423036233461","26.272259398849705","-1.4494806644946898","16.59414016425756","0"
Metro Brands Ltd,METROBRAND,"Footwear","28744.134223679997","74.20515947882575","-0.047960296667909574","5.283531747485524","0.5544071909697577","2.7956033392030486","-0.48509374857686804","1.9793943413345105","0"
Max Financial Services Ltd,MFSL,"Insurance","28380.513193184997","10.146264067034094","-1.3039131842896392","34.345420410881225","-1.6586757452928609","48.46323282986923","3.6579196432018293","4.825165249157069","9.467723130285838"
Sundaram Finance Ltd,SUNDARMFIN,"Consumer Finance","28374.99471125","38.48985894819496","-0.0043202819416023885","16.87184855683682","0.16894642544372473","7.781957350536696","0.20832759545887924","9.408925126453752","0"
Poonawalla Fincorp Ltd,POONAWALLA,"Consumer Finance","28340.480361890004","62.12219734011555","0.07607143473398281","8.010525238654074","3.527301376376558","7.179394569352704","-0.12182013700773275","9.81055894662535","0"
CRISIL Ltd,CRISIL,"Stock Exchanges & Ratings","28273.15443988","83.70745499777843","17.009003431095365","16.554410213505893","3.5164198717722766","9.001808160286272","2.3269175670418027","8.096053269813632","0"
Coromandel International Ltd,COROMANDEL,"Fertilizers & Agro Chemicals","27993.6853569","57.407335736533874","-0.03484318506561124","18.90088718266029","0.20713672107074999","9.401784812451067","-0.5269072204150156","8.316785552773588","0.007482643269175823"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","27804.149174159997","56.655636048161526","0","16.261637990642086","0.8917613133453877","11.404933753941426","-0.3763171757733197","4.330318340397031","0"
Thermax Limited,THERMAX,"Industrial Machinery","27177.3441638","61.981871709678806","0","15.504878046733575","0.16019547434755665","12.350928989906535","0.0808660557603762","3.7224116559510496","0"
Deepak Nitrite Ltd,DEEPAKNTR,"Commodity Chemicals","27174.267523635","49.13189669258859","3.416391309876289","15.05428638400987","3.0447631122177263","7.72267699493554","-0.7361570595086313","22.946098840922534","0"
GMR Infrastructure Ltd,GMRINFRA,"Construction & Engineering","27010.855105625","58.999361554019394","0.09940447977306377","4.114549680041623","0.19980716276457633","28.36289528817837","0.5178907457871169","4.3145103895926225","41.457765718394455"
Central Bank of India Ltd,CENTRALBK,"Public Banks","26910.9122392","93.08199590949525","0","2.835322639076328","-0.05061310511859807","0.14306991884101422","-0.0444728940944879","2.7466018495773326","0"
Apollo Tyres Limited,APOLLOTYRE,"Tires & Rubber","26683.76624619","37.34294595114648","0","17.77443234984569","-0.09769565041712269","22.357172807612223","0.6028564473276639","6.3142061514107715","0.4007362949196426"
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","26059.06980555","48.51369807894098","0","18.82394081294211","0.10923037189123974","11.641703117004145","-0.10769607169179451","15.135676824600125","0"
SKF India Ltd,SKFINDIA,"Industrial Machinery","26041.44701025","52.57510104127875","0","29.094724230446147","0.08046245756525039","6.516196874859103","0.15717273788161457","8.694799985994567","0"
Motherson Sumi Wiring India Ltd,MSUMI,"Cables","25797.164777385","61.72663513250778","-5.707739347826646e-8","19.033170145188848","-0.21483872333782372","9.914989630250899","-0.526802321479348","6.197141988253998","0"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","25792.52945325","34.03583922240645","-0.025317256928353515","24.608016112782764","5.693652796294302","14.993440666257388","-1.6744295453177465","10.91124579658233","0.3861641417548121"
Voltas Ltd,VOLTAS,"Home Electronics & Appliances","25737.8695009","30.298610930198837","0","33.84552971527185","2.170658882606677","19.080059418878008","-2.4963608173649803","13.608984808426039","0"
Lloyds Metals And Energy Ltd,LLOYDSME,"Iron & Steel","25518.864321","65.74967302480059","-8.868627660355443","0.0021375757288348805","-0.0002251553292896072","0.14339050531291864","-0.0536819472617186","5.682625924722867","13.762788560342845"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","25496.2919532","74.98999999480442","0","12.291943841530486","-1.051821348579832","4.216539339106017","0.8989715573963406","6.531092608746995","0"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","25418.30763745","37.97706331696368","0","19.766385894521505","0.34793960995143536","14.586196772744497","-0.3386393484677921","22.58050849683084","0"
