Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Invested Capital","EV / Revenue Ratio","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector PB","Sector Dividend Yield","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio"
Sigachi Industries Ltd,SIGACHI,"Commodity Chemicals","916.1265","21.041031235645367","0.33557046979865773","-2.997595468944135","-0.786805713780478","881.6465","3.356351834932237","2.855812710546773",,"15.001641994214726","13.480833333333326","2.8765341010688186","3.333165938742793","20.57991125317835",,"5.607797360083024","4.021979541663009","39.82033239823519","-2.0828321177371487","2.2406315401180503",,"2.967499676081886","156.60282051282053","2.967499676081886","34.77511858379747",
Sastasundar Ventures Ltd,SASTASUNDR,"Diversified Financials","915.3471375","-12.676182488574998",,,,"1004.0571375000001","0.8302590173897945","0.9441418929719971",,,,"2.356395732210513","1.0978206063663256","15.462357448790888",,"-51.16123915710794","0.7580640155530527","-67.82951160576413","-300.63316545470144","-181.98091740251573",,"0.8607254974329077",,"0.8607254974329077","-41.60272911873108",
Balmer Lawrie Investments Ltd,BLIL,"Conglomerates","914.74945549","8.24544308175591","7.279786459597186","6.600144148920778","6.988881671704697","1130.3894554899998","0.6036019177728889","0.46595167952332656","203.30745602338118","4.88162659997409","3.920199256077684","5.199201697435677","0.6796423106764077","40.413738273540055","164.52328336151072","-92.37082376346672","0.5224870658970961","-89.9506290330149","-83.60003525892195","-79.59742544491506",,"0.37706388984657746","39.108570136383065","0.37706388984657746","-91.47698308301368",
Tracxn Technologies Ltd,TRACXN,"IT Services & Consulting","914.5628521950001","27.63864769401632",,,,"894.9628521950001","43.36060330402133","10.446630701470761","2237.4071304875","89.9460152959799","88.26063631114398","7.03938004682387","2.645096975614992","26.239576758295822","2286.4071304875","516.5818634312496","44.31021570712211","529.461904491357","8.256778516212083","5.331911214147815",,"10.675415573654723","1633.1479503482144","10.675415573654723","180.57471199052574",
Vardhman Holdings Ltd,VHL,"Diversified Financials","913.35377248","3.9983967625968564","0.1747152142008526","-0.923105392165473","-1.846898539355378","910.61377248","0.32793284878080403","3.9712768097688613",,"4.048611828561266","4.048431834259548","2.356395732210513","1.0978206063663256","15.462357448790888",,"-78.80914455637664","0.3289195854553574","-86.04141142511742","-36.715095420354835","-74.14109215985354",,"3.9832262210204967",,"3.9832262210204967","170.24822815643225",
RSWM Ltd,RSWM,"Textiles","907.8849591","7.3901909572649584","2.0245136186770427","1.392528242724281","1.478386771704889","2002.1849590999998","0.9362917289868219","0.5142272559187174",,"8.880050379651395","5.675610054993338","6.227419483210649","0.6319853759527617","62.005469627004246",,"-93.50001759858078","0.8768107848837209","-85.9201586267372","-85.31052099533149","-88.08138862309912",,"0.23317485684126177","4.329446633762518","0.23317485684126177","-88.8717713473886",
Ncl Industries Ltd,NCLIND,"Cement","907.14360345","20.486531243224874","1.4958863126402393","-1.8372796261025537","1.0178993596935964","1300.39360345","1.1359133503232006","0.7985419374439654",,"11.072833816842632","7.805015325910803","2.8765341010688186","3.333165938742793","20.57991125317835",,"-49.010377139511306","1.2244963128518014","-57.431538447716584","-46.49560171234059","-0.4537435016346474","8.584745762711863","0.5570561164842858","12.664297130392294","0.5570561164842858","-72.87645361155266","0.5230089746604268"
HLV Ltd,HLVLTD,"Hotels, Resorts & Cruise Lines","906.482361125","118.49442629084946",,,,"889.982361125","1.9707751746606434","4.775352047673982","25.140744664548023","64.86751903243434","35.79977317477874","6.227419483210649","0.6319853759527617","62.005469627004246","25.60684635946328","-64.205271785126","2.164475551874403","-65.24281754730177","125.16895745369749","91.1031833218202",,"4.863885609942587","25.60684635946328","4.863885609942587","-31.71531820177833",
Medicamen Biotech Ltd,MEDICAMEQ,"Pharmaceuticals","906.1350375","61.06031249999994","0.13482096480570094","-0.6742691451468801","-0.8485554182114304","928.1150374999999","5.387560442909385","6.475371781901903",,"46.49874937374746","35.24933678313708","4.871098330521277","0.809090109952581","37.97941699676498",,"43.56390969479495","6.18648895678296","27.0039842558653","80.8165617555302","60.77211639452218",,"6.322019378357635","220.4708120437956","6.322019378357635","62.942995666675735",
Beekay Steel Industries Ltd,BEEKAY,"Iron & Steel","900.1054941399999","8.625004734955922","0.21209655006317127","-3.1210693886796217","-0.9505097304287902","1081.8754941399998","1.1008206169578443","0.9471027699728616",,"7.099852304370651","6.01844400389408","2.8765341010688186","3.333165938742793","20.57991125317835",,"-36.39283695568534","1.2728635991515234","-55.7500952733857","-63.64363313804403","-58.090175274084906",,"0.7879764458898713",,"0.7879764458898713","-13.132472771422877",
Omaxe Ltd,OMAXE,"Real Estate","896.212646","-2.575989899686701",,,,"1653.172646","0.692187698517374","2.0716189596621595","2.158357894874272",,,"2.9448967889855644","1.1899904553620442","53.25841422911162","1.1700820508133796","-77.37645865546915","0.6662399426099107","-77.37645865546915","-104.83677544097556","-104.83677544097556",,"1.1230594178017819","1.1444567623133994","1.1230594178017819","-86.8312301485293",
Ester Industries Ltd,ESTER,"Commodity Chemicals","895.2320028649999","6.539791094053621","0.46576618537494185","-2.867399753367851","-0.6566099982041939","1472.0420028649999","1.16792580301732","1.1759684309937128",,"7.936819986332022","6.416922418766347","2.8765341010688186","3.333165938742793","20.57991125317835",,"-62.2485371933453","1.4377310659980405","-50.018632997820866","-69.56623393122705","-68.22245240224922",,"0.7151729174409036","14.469565263698076","0.7151729174409036","-67.51894683160248",
Enkei Wheels (India) Ltd,ENKEIWHEL,"Auto Parts","889.487679075","239.75409139487957",,,,"1045.207679075","2.7240941360864235","1.555576906244884","138.43810318874176","40.60635893842271","19.305646085611382","6.227419483210649","0.6319853759527617","62.005469627004246","117.81293762582786","-25.39918721471467","4.020465011186946","-35.43930962052151","344.47615964918583","286.66603581446515","37.70220588235294","1.323819676854043","18.00582346305668","1.323819676854043","-31.248740931351083","1.3078795815595288"
Bliss GVS Pharma Ltd,BLISSGVS,"Pharmaceuticals","887.46030958","12.52236926174685","0.5868018596194536","-0.22228825033312738","-0.39657452339767774","914.9403095799998","0.8975898968734364","1.1891916992643425",,"7.856936965049372","6.771316678359972","4.871098330521277","0.809090109952581","37.97941699676498",,"-77.5520319028233","0.9673329949750935","-80.14137819977913","-62.91778305356356","-67.02853742380121",,"1.153474628376095","25.865937323812297","1.153474628376095","-70.27047844609213",
Antony Waste Handling Cell Ltd,AWHCL,"Environmental Services","881.7110889","12.949200894404454",,,,"1079.4510889000003","1.5261573432772517","1.2314066722564456",,"8.372381050957882","6.427982426606324","5.199201697435677","0.6796423106764077","40.413738273540055",,"-82.91113423847375","1.6552048825771086","-68.1642494578835","-59.83307850732672","-67.95841847948364","9.979430379746836","1.0058305828199863","8.306274977861516","1.0058305828199863","-67.7820361340148","1.0503189755681153"
Ramco Systems Ltd,RAMCOSYS,"IT Services & Consulting","881.172324225","-4.260164011917425",,,,"927.382324225","1.4498504224641988","1.8631488181315923","221.3322969510741",,,"7.03938004682387","2.645096975614992","26.239576758295822","210.30365733293567","-79.00587871406579","1.5087275476842736","-78.56732357610095","-116.68647601672382","-116.23564301802446","-7.938461538461539","1.7703110481667503","9.594646387467334","1.7703110481667503","-53.47211459394407","1.256716980398356"
Focus Lighting and Fixtures Ltd,FOCUS,"Home Electronics & Appliances","878.468491225","37.94680307667386",,,,"880.408491225","23.27891304138022","5.180092323046599","1572.1580200446429","29.104412933057848","25.27004854262342","6.227419483210649","0.6319853759527617","62.005469627004246","1568.6937343303568","265.020290839911","24.921091949645394","300.1832864613275","-38.729523290639655","-38.80087788231589",,"5.168677872587668","209.15916457738095","5.168677872587668","136.5706020931535",
Coffee Day Enterprises Ltd,COFFEEDAY,"Restaurants & Cafes","876.69463385","-2.3083060396261197",,,,"2910.75463385","0.5114231507182666","2.809039320070256","31.12108022933818",,,"6.227419483210649","0.6319853759527617","62.005469627004246","9.373405686410777","-98.46736362090033","0.23225175477381338","-96.27049766921962","-102.07163623796853","-103.72274583760401",,"0.846058843139904","8.119798405575622","0.846058843139904","-84.72511167898112",
HDFC Nifty 50 ETF,HDFCNIFTY,"Equity","875.43042121",,"0","0","0","875.43042121",,,,,,,"0",,,,,,,,,,,,,
Quick Heal Technologies Ltd,QUICKHEAL,"IT Services & Consulting","874.391695225","136.62370237890525","1.6585702184955242","-0.9865267571194678","-1.1928112771500705","521.271695225","0.8305398008779058","1.7362990314602624","6.952143174513203","64.99647072630884","21.71060788109117","7.03938004682387","2.645096975614992","26.239576758295822","11.661665713857028","-80.61395521730617","1.393164277082039","-80.20899187406955","435.13623576091635","420.677995828232",,"2.912503148441143","10.817662937337623","2.912503148441143","-23.45265377190241",
Royal Orchid Hotels Ltd,ROHLTD,"Hotels, Resorts & Cruise Lines","874.3158542","18.58664656037415","0.6273525721455459","-0.004632803807215868","0.39613554026952646","997.6158542000001","3.375569649455235","3.5668627916621976","48.85484104799216","12.52342272407733","10.176638316841784","6.227419483210649","0.6319853759527617","62.005469627004246","42.816643202742405","-1.6603222354160383","5.9465133251717335","-4.510795503599018","-64.68073681130612","-70.02418226620541",,"3.1260175701669706","40.069470861594866","3.1260175701669706","-56.11345903403733",
Summit Securities Ltd,SUMMITSEC,"Asset Management","872.960113575","23.5553187688883",,,,"841.210113575","0.1876976331851763","16.644442294717056","18.09054007688172","17.898087522872345","17.89047455497661","2.356395732210513","1.0978206063663256","15.462357448790888","18.77333577580645","-89.41903352037326","0.1947819510713497","-91.73390324855892","6.468735864171814","52.339763499195634",,"17.272657569746737","18.76929936734036","17.272657569746737","20.497589001753706",
Kamdhenu Ltd,KAMDHENU,"Iron & Steel","868.5351975","21.16829630757984","0.46518840130252753","-2.8679775374402654","-0.6974178791894339","938.5151974999999","3.0098944790096533","1.279206179208636","29.411319257286117","16.528974947164503","15.248012956945582","2.8765341010688186","3.333165938742793","20.57991125317835","27.218276324036356","98.99217746563332","3.9820970955022696","38.433856703546915","-10.77079143135177","2.859026198719016",,"1.1838226961713032","19.897713573883163","1.1838226961713032","30.50612214345394",
Hercules Hoists Ltd,HERCULES,"Industrial Machinery","868.32","8.406622131861747","1.105583195135434","0.42594088445902634","0.4753733366039876","790.7700000000001","1.2773308780771468","3.1049552379456578","86.32860262008735","6.778996999571367","6.556421523920073","5.199201697435677","0.6796423106764077","40.413738273540055","94.79475982532752","-84.77845962054826","1.4027560136346748","-73.01978081891812","-78.77606671942367","-79.1986030221664",,"3.4094550023558976","61.58297872340426","3.4094550023558976","-23.218703853886222",
National Peroxide Ltd,NATPEROX,"Commodity Chemicals","867.193565","20.39975452834629",,,,"891.0735649999999","0.8869227664529998","2.2191954897516997",,"14.15301087992377","10.852192972841316","2.8765341010688186","3.333165938742793","20.57991125317835",,"-74.99425726054037","0.9523215921195681","-66.89343638353813","-5.067096448908014","-0.8754008830054414",,"2.159722972131597","92.15659564293306","2.159722972131597","-1.9117265544208861",
Chaman Lal Setia Exports Ltd,CLSEL,"Packaged Foods & Meats","860.3289365","7.311370243052611","0.6013229104028863","-0.9269726999804835","0.16596570056892201","971.4889365","1.842348782499858","0.6945060383037132",,"5.906425927164401","5.702564783399863","9.928239214782378","1.5282956103833698","47.84176145098868",,"-51.07005911529172","2.100617581062604","-78.84199266739114","-73.78267193359008","-84.71759813747092",,"0.6150390589925795",,"0.6150390589925795","-52.07978355405991",
Orient Paper and Industries Ltd,ORIENTPPR,"Paper Products","859.3512831","8.657578914970783","2.469257964385996","-0.8639079743567968","1.6603992422185214","1063.9612831","0.6035255816235655","1.0944977709083428",,"6.731375952802732","5.567562967556253","2.8765341010688186","3.333165938742793","20.57991125317835",,"-74.29197270389564","0.5533990720992232","-80.76160223883319","-16.85268349303927","-57.931893833440554",,"0.8840153102561465",,"0.8840153102561465","-33.06580628478456",
Forbes & Company Ltd,FORBESCO,"Conglomerates","856.98404704","4.464621240114612","9.783263094521374","9.103620783844965","9.492358306628885","1123.20404704","2.999369918393506","1.54800855459081","7.936715990955343","4.735061957927574","4.247963568095003","5.199201697435677","0.6796423106764077","40.413738273540055","6.0555684499717355","45.04910146208738","9.933743445461923","91.06285971481724","-91.11998831425379","-88.95271402537459",,"1.1811020797706662","4.26954985571941","1.1811020797706662","-73.3027922385539",
Bajaj Healthcare Ltd,BAJAJHCARE,"Pharmaceuticals","852.376584","19.813495676429596","0.32378177108628786","-0.48530833886629315","-0.6595946119308436","1107.126584","1.8918126243122246","1.640454865237298",,"13.654743265910223","10.209577499077838","4.871098330521277","0.809090109952581","37.97941699676498",,"-39.78420945828976","2.5948326707053484","-46.73002894549114","-41.3267306063973","-47.83096412955135",,"1.2629859443761204","1235.3283826086956","1.2629859443761204","-67.44794646374322",
Navkar Corporation Ltd,NAVKARCORP,"Logistics","851.185968555","9.202010470864863",,,,"1539.145968555","0.5939254667429424","3.152437261500492",,"14.426337693832597","11.530910762323943","5.199201697435677","0.6796423106764077","40.413738273540055",,"-86.99069114210471","0.44787239664879436","-91.38574683744831","-77.58953266033944","-77.23048927426329",,"1.7433761440172866","6.829155716904686","1.7433761440172866","-22.746068915040915",
Man Industries India Ltd,MANINDS,"Building Products - Pipes","851.0592588","12.515577335294076","1.3907152619065075","0.7110729512300998","0.956744726220158","667.8892588","0.6684708284207259","0.29410773649213967","1.6480512727631644","5.082484276691263","3.7785090450328083","5.199201697435677","0.6796423106764077","40.413738273540055","2.1000327167744164","-82.04818184417157","0.9032873323568744","-82.62642257555831","-67.54917378362724","-69.03137925380103",,"0.3747673868510282","1.8873004364216968","0.3747673868510282","-82.46401188422655",
Capital India Finance Ltd,CIFL,"Diversified Financials","846.21515436","-20.35639053067117","0.09186110600771633","-1.0059595003586093","-1.9297526475485143","1331.6351543600003","0.9136684055548696","2.02702705629129",,,,"2.356395732210513","1.0978206063663256","15.462357448790888",,"-21.43707734191728","1.2194356203129952","-48.24996482364811","-422.192195724676","-231.6512737342195",,"1.2881163490729746",,"1.2881163490729746","-12.605726694800122",
