Name,Ticker,"Sub-Sector","Market Cap","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Mutual Fund Holding","Insider Trades - 6M Cumulative","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Euro Panel Products Ltd,EUROBOND,"Metals - Aluminium","280.6475","12.702040816326532","0","1113",,"0",,,,"0","0",,"0","0.0816326530612245",,"0.0816326530612245","0.032653061224486635","0","-0.07755102040816331","-0.07755102040816331","-0.07755102040816331"
Pasupati Acrylon Ltd,PASUPTAC,"Textiles","279.432334335","23.440505353784257","0","62430","0","0.2013897841633976",,,,"0","0.03249521577955292","0.03488153410447728","0.03488153410447728","0","0","0.20719570674519522","0","0",,,
HCP Plastene Bulkpack Ltd,HPBL,,"279.413858475","2.077343195029582","0","4871","0","0.00005620694723488518",,,,"0","0.011475585060455734","0.011475585060455734","0.18052734669391204","0","0","4.79638237099077","0","0","-0.05653793391471851","0","0"
Thinkink Picturez Ltd,THINKINK,,"279.39204","14.627568516268393","0","1646","0","0",,,,"0","0","0","0","0","0","0","0","0","-0.9056365600108005","0.002035236938031537","0"
Indian Toners & Developers Ltd,INDTONER,"Commodity Chemicals","278.79075","24.77173271889401","0","14122","0","0.029493087557603687",,,,"0","0","0","0","0","0","0.029493087557603687","0","0",,,
Integra Garments and Textiles Ltd,ESSENTIA,"Textiles","278.79013183","9.153457348899593","0","30374","0","0.0016955011890027556",,,,"1.0633621572400977","0.9651023822314776","-0.04438629128934046","1.5097377989571577","-0.20114285621844719","0","1.0872586809666347","-2.937842893402376e-7","-0.0003136677203391795","-0.0025982186787665285","0","0"
Upsurge Seeds Of Agriculture Ltd,USASEEDS,"Seeds","278.014924","16.532734638375025","0","653","0","0",,,,"0",,"0","0",,"0","0",,,,,
Cineline India Ltd,CINELINE,"Real Estate","277.94245136999996","15.506049875636888","0","17631","0","0",,,,"0","-0.001441404499475614","-0.025140628808436205","0.02235285746879106","0","0","0","0","0",,,
Multibase India Ltd,MULTIBASE,"Specialty Chemicals","277.64","16.264532488114106","0","8237","0","0",,,,"0","-0.6989144215530902","0","0.3262440570522979","0","0","0.006980982567353407","0","0",,,
KCP Sugar and Industries Corp Ltd,KCPSUGIND,"Sugar","276.659522","40.09603558846603","0","48486","0","0.004189264810484275",,,,"0","-0.006600517440350381","-0.2555469173405136","0.07273445661487118","0","0","0.015337118958804534","0","0",,,
Danlaw Technologies India Ltd,DANLAW,"IT Services & Consulting","276.04116795","29.596411588433146","0","3649","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Nandan Denim Ltd,NDL,"Textiles","275.32109088000004","14.868756214482131","0","34670","0","0",,,,"0","0.04274797823291254","-0.23245895472604772","0.5583994546462404","0","0","0","0.13874708936356228","0",,,
Cosmo Ferrites Ltd,COSMOFE,"Electrical Components & Equipments","275.1261","21.201704073150456","0","9685","0","0.05901911886949294",,,,"0","-0.04488778054862843","0","0","0","0","0.21521197007481296","0","0",,,
Autoline Industries Ltd,AUTOIND,"Auto Parts","274.49549038000004","14.418354217845348","0","19639","0","0",,,,"0","-0.014867889065682654","-0.22018489052891085","0","0","0","19.24182029980933","0","0",,,
Shreyans Industries Ltd,SHREYANIND,"Paper Products","274.4173175","18.070179499513547","0","15139","0","0.006871833079557743",,,,"0","-0.04847174049064887","-0.084639283014637","0.08641872610681722","-0.007233508504797634","-0.007233508504797634","0.09403561056236912","0","0","0","0","0"
Shri Dinesh Mills Ltd,SHRIDINE,"Textiles","274.40051509","21.848247200023142","0","7234","0","0.00017855287182653518",,,,"0","0","0","0","0","0","0.06463613960120573","0","0",,,
Equippp Social Impact Technologies Ltd,EQUIPPP," IT Services & Consulting","274.2332985","2.7525610424731117","0","25004","0","0",,,,"0","0","0","0","0","0","0","-0.10770527926972306","0",,,
Essen Speciality Films Ltd,ESFL,"nan","273.22944","12.446857849578729","0","2246",,"0",,,,"0.02898662750251218",,,"3.2580969312823687",,,"6.527788513565742",,,"2.5425","2.5425","2.5425"
Pradeep Metals Ltd,PRADPME,"Iron & Steel","272.77965","11.32257093225246","0","4736","0","0",,,,"0","0","0","0","-0.006369426751592356","0","0","0","-0.006369426751592356",,,
Quest Capital Markets Ltd,QUESTCAP,,"272","8.194329999999999","0","2757","0","0",,,,"0","0","0","1","0","0","0","0","0",,,
Alankit Ltd,ALANKIT,"Investment Banking & Brokerage","271.715301","22.374568541504402","0","54381","0","0",,,,"0","-0.0007834463384726013","0","0","-0.00737141164040447","0","0.012914252480761102","-2.834644318804891","0",,,
Cochin Minerals and Rutile Ltd,COCHINM,"Diversified Chemicals","270.3699","26.560114942528735","0","9426","0","0.06896551724137931","-1.494418901660281","-1.5554022988505747","0","0","0","0","0","0","0","0.6171647509578544","-1.2161558109833948","0","-0.6625670498084291","0","0"
Vertoz Advertising Ltd,VERTOZ,"Advertising","269.9235","20.68260651629073","0","10093","0","0",,,,"0","0.8159147869674185","0.505814536340852","0.8162489557226399","0","0","0","0","0","0.6904260651629072","0.06711779448621558","0"
Insolation Energy Ltd,INA,,"268.83696","14.804867511520737","0","892",,"0","0.08","0.02","0","0","-0.0576036866359447",,"0","0",,"0","0.043202764976967956","0",,,
Generic Engineering Construction and Projects Ltd,GENCON,"Construction & Engineering","268.098087045","9.12717213118077","0","6792","0","0","10.916174082221477","0","0","0","-2.0603173641582093","-2.06223956002921","3.4427680449845037","0","0","0","-11.198092173171943","0",,,
Prime Fresh Ltd,PRIMEFRESH,,"266.05003025999997","6.835131791651615","0","350",,"0",,,,"0","0",,"0","0",,"0","-1.48040870770825","0",,,
Ducol Organics & Colours Ltd,DUCOL,"Commodity Chemicals","265.9366","12.388651994497938","0","720","0","0",,,,"0",,"0","0",,"-20.538190476190476","0",,,,,
Trans Financial Resources Ltd,LASTMILE,,"265.851222","10.277809725471188","0","1950","0","0",,,,"0","0","0","0","0","0","0","0.2036665454936326","0",,,
Ovobel Foods Ltd,OVOBELE,"Packaged Foods & Meats","265.832384","15.112927332435163","0","2478","0.0006014072892077385","0.00631525766251263","-1.5472381273155944","-1.5472381273155944","0","0","0","0","0","0.0006014072892077385","0.0006014072892077385","0.00631525766251263","7.288555172456796","0.0006014072892077385",,,
Macfos Ltd,ROBU,,"265.06272","10.715999594360158","0","535",,"0",,,,"0",,,"3.7213833767343822",,,"3.707801685578417",,,,,
Abans Enterprises Ltd,ABANSENT,"Commodities Trading","265.045744","3.6055919464226522","0","1565","0","0",,,,"0","0.5222521135823275","0.5161373200544599","13.100109994597764","0","0","0","0","0","0","0","0"
Asahi Songwon Colors Lucky Laminates Ltd,ASAHISONG,"Specialty Chemicals","264.21147773","17.00975171333258","0","11071","0","0",,,,"0","-0.31552704945389354","0.00885701870374986","0.017518911516516727","0","0","0","0","0",,,
Star Paper Mills Ltd,STARPAPER,"Paper Products","263.40932475","26.383083413685622","21.21145412551615","20501","0","0",,,,"0.001922048134492115","-0.4847789804816012","0.04594335724147647","1.7722501097169143","0","-0.007816329080267935","0.004298980994147363","0","0",,,
Diksat Transworld Ltd,DIKSAT,"TV Channels & Broadcasters","263.143125","0.8436758513071546","0","73","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Gujarat Apollo Industries Ltd,GUJAPOLLO,"Industrial Machinery","263.14","14.535694915254238","0","7099","0.0015847457627118644","0.0015847457627118644","0.0488728813559322","0.0488728813559322","0","0","-0.00016949152542372882","0","0","0","0","0.0015847457627118644","0","0.0015847457627118644",,,
Prabhat Technologies (India) Ltd,PTIL,"Technology Hardware","261.2331588","3.0571878534433585","32.551474242633546","661","0","0",,,,"0","0","0","0","0","0","0","0","0","0.023948565505211183","0","0"
Ashima Ltd,ASHIMASYN,"Textiles","260.65770608","8.930344899473535","0","24429","0","0.0017217983183748886",,,,"0","-0.3177500533000931","-0.31779179386538703","0","0","0","0.002055201083660208","0","0",,,
Swastik Pipe Ltd,SWASTIK,"Iron & Steel","260.4246666","13.431097313728882","0","2719",,"0",,,,"0","0.3719094710362586",,"0.3719094710362586","-11.590121240604825",,"0","-23.754254874996903","0",,,
Fourth Dimension Solutions Ltd,4THDIM,"IT Services & Consulting","259.76423605","4.9279919224661874","0","8156","0","0",,,,"0","0.0029325514997121174","-0.0007331378749280294","0.0029325514997121174","0","0","0","-7.188073013409735","0",,,
Growington Ventures India Ltd,GROWINGTON,,"259.52495705","6.284728176202968","0","262",,"0",,,,"0","0",,"0","0",,"0","-0.0000745884722732626","0",,,
Scooters India Ltd,SCOOTER,"Three Wheelers","259.37314186","1.8462797827327828","0","10447","0","0",,,,"0.002578138951491514","0","0","0","3.851694905786495","0","3.880799229949999","0","0",,,
Commercial Syn Bags Ltd,COMSYN,"Packaging","259.3297302","5.985848088465716","0","4749","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Kinetic Engineering Ltd,KINETICENG,"Auto Parts","259.18956","17.51893442004377","0","20490","0","0.0034915603853797198",,,,"0","-0.0018598808586720462","0","0.0012879531104570724","-0.000761250609629345","0","0.01644655749251629","1.5547910859666416","-0.00016161147845908993",,,
Jay Ushin Ltd,JAYUSH,"Auto Parts","258.728275","6.773347134170009","0","2033","0","0.020701255013585197","0.9273644714710829","0.9273644714710829","0","0","0","0","0","0","0","0.023288911890283346","0.7840082805020003","0",,,
Rajnandini Metal Ltd,RAJMET,"Metals - Diversified","258.5088","4.187676866319444","0","14489","0","0",,,,"0","-0.03561197916666667","-0.036942997685185185","0.0005931712962962963","0","0","0","0","0",,,
Lakshmi Mills Company Ltd,LAKSHMIMIL,"Textiles","257.562165","17.648479620444252","0","5268","0","0.004313133491481561",,,,"2.8016677449500396","0","0","0.002875422327654374","-0.5779598878585293","-0.24944288692401662","2.8412048019552874","0.45762346344619687","0",,,
IL & FS Investment Managers Ltd,IVC,"Asset Management","257.5068468","31.102410532099295","50.419313604052874","60122","0","0.0013422167382929563",,,,"0","-0.00028340993999542794","-0.00009871582179615986","0.004776572022394863","0","0","0.0056510031406279485","0","0",,,
Zodiac Clothing Company Ltd,ZODIACLOTH,"Apparel & Accessories","257.3377983","11.691386807050334","0","8794","0","0","4.984690541997746","0","0","0","0.032447624895273974","0.04019817558219935","0.04019817558219935","0","0","0","1.4253879130988167","0",,,
Tembo Global Industries Ltd,TEMBO,"Iron & Steel","257.21827609","15.937405268456247","5.498684858245136","3816","0","0",,,,"0","-0.6528201843764663","-0.270289100717096","1.9449202098102747","0","0","0","-16.78107753780605","0","-8.537020187441033","-3.2113437427414415","0"
Izmo Ltd,IZMO,"Software Services","257.02886795","37.17165265051387","0","15247","0","0",,,,"0","0.051248647190288876","0.04761203183524443","1.2833667859630828","0","0","0","0","0","1.6281014124469928","1.0126677602219885","0"
Modern Insulators Ltd,MODINSU,"Electrical Components & Equipments","256.2270965","24.525283228583124","0","135020","0","0.0017414766279412607",,,,"2.111736619159637","0","0","0.3113276585093724","-0.10403678948920225","-0.04917285163085827","2.7186083459365897","0","0",,,
Markolines Pavement Technologies Ltd,MARKOLINES,,"255.8377506","12.980753127564434","0","1413","0","0",,,,"0","0","0","0","0","0","0","-0.9798498182914415","0",,,
Jay Shree Tea and Industries Ltd,JAYSREETEA,"Tea & Coffee","255.5657688","24.73000421643323","0","24631","0","0",,,,"0.6809110266100707","-0.039456340523801536","-0.15101036489046393","4.848067117195235","-0.000013851620334737191","-0.0005125099523892729","0.8114071417846317","0","0",,,
Suraj Ltd,SURAJLTD,"Iron & Steel","255.444631","5.660446196655431","0","2776","0","0",,,,"0","0","0","0","0","0","0","0.2992802664892764","0",,,
Bharat Road Network Ltd,BRNL,"Roads","255.208","6.380029779630733","11.911137581893986","21825","0","0",,,,"0","-0.00020250148898153664","-0.0025038713519952354","0.0000011911852293031567","0","0","0.28231089934484815","0","0",,,
Exhicon Events Media Solutions Ltd,EXHICON,,"255.204495","11.031114479390341","0","595",,"0",,,,"0",,,"2.6272577996715927",,,"9.869058144920213",,,"-160","-160","0"
Mangalam Global Enterprise Ltd,MGEL,"Commodity Chemicals","254.478714875","7.101817980681517","0","6017","0","0",,,,"0",,"-0.6415606499822788","0.08017862322993233",,"0","0",,,"0.1438685593834677","0","0"
Anmol India Ltd,ANMOL,"Commodities Trading","254.34933635","15.14610162850539","11.822191845085976","9437","0","0",,,,"0","0.18259958200201531","0.0984113792440017","0.18321454330777143","0","0","0","0","0","-2.433674226883824","-2.2251232777789003","-2.2161097020688176"
Bhartiya International Ltd,BIL,"Apparel & Accessories","254.03035449","11.259133904458615","0","6122","0","0",,,,"0","8.641687984127962","0.1841546853482079","8.641687984127962","0","-0.18431852403624144","0.0016383868803221463","0","0",,,
MK Exim (India) Ltd,MKEXIM,"Textiles","253.9638255","14.054850156996078","0","9326","0","0","0.014863534176838897","0.014863534176838897","0","0","0.06317002025156537","0.10032885569366262","0.3604407037883433","0","0","0","0","0",,,
Caprihans India Ltd,CAPRIHANS,"Commodity Chemicals","253.551310155","14.024121113104332","0","7249","0","0.013826739833672542",,,,"0","0","0","0","-0.01903460880186198","0","0.01649158506593322","-20.66282923877325","0",,,
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","252.86644655999999","4.971127870465536","0","3250","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Kings Infra Ventures Ltd,KINGSINFR,"Real Estate","250.75814625","11.311282416612617","0","5436","0","0",,,,"0","0","0","0","0","0","0","0","0","0.5103722527618582","0","0"
Bharat Parenterals Ltd,BPLPHARMA,"Pharmaceuticals","250.70712439000002","12.200255391394064","0","2515","0","0",,,,"0","0","0","0","0","0","0.008658509427211894","0","0",,,
QMS Medical Allied Services Ltd,QMSMEDI,"Hospitals & Diagnostic Centres","250.0785","9.943529411764706","0","925","0","0",,,,"0","0.7058823529411765","0.7058823529411765","0.7058823529411765","-0.00106312292358804","0","0","-26.330365448504992","0",,,
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","250.07724395","8.030423353520009","0","3543","0","0.009523427491372112",,,,"0","0","0","0","0","0","0.009523427491372112","0","0",,,
Saraswati Commercial (India) Ltd,ZSARACOM,"Specialized Finance","249.94807668","7.941817292082554","0","1796","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
PVP Ventures Ltd,PVP,"Real Estate","248.74119940500003","11.226971206137334","0.4040343949470392","33585","-0.0000012123272471017868","0.00012121031848411176","2.705334188579648","0","0","0","0.9901206677787611","0.9902798172182117","0.9903206247667887","-0.0018045086964027512","-0.0018045086964027512","0.1804175187196509","1.8544498789770572","-0.0000012123272471017868","-1.999137441084892","0","0"
Emami Realty Ltd,EMAMIREAL,"Real Estate","248.445131285","21.442500267348315","0","31090","0","0",,,,"0","-0.04161305937664071","-0.0021245173824497726","0.09248520943500284","0","0","0.09716496103241397","0","0",,,
DHP India Ltd,DHPIND,"Industrial Machinery","248.1","20.7745","0","5056","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Nitin Castings Ltd,NITINCAST,"Metals - Iron","247.78639935","8.921426945945893","0","997","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Narmada Gelatines Ltd,SHAWGELTIN,"Specialty Chemicals","247.36761243","17.19697559519352","0","8371","0","0","-74.99130206550532","-74.99130206550532","0","0.005785518912282773","0","0","0","0","0","0.005785518912282773","0","0",,,
India Gelatine & Chemicals Ltd,INDGELA,"Commodity Chemicals","246.528348","23.603541869351268","0","5097","0","0",,,,"0","0","0","0","0","0","0.011110641117832016","0.05618769651594846","0",,,
SAH Polymers Ltd,SAH,"Commodity Chemicals","245.83588","9.316506435106218","0","11023",,"0",,,,"0",,,"11.803826174600713",,,"0",,,"-4.871197743011027","0","0"
Par Drugs and Chemicals Ltd,PAR,"Pharmaceuticals","245.60053456","16.87676092165587","0","5585","0","0",,,,"0","-0.00008127018141780058","-0.0007314316327602052","0","0","0","0","0","0",,,
Videocon Industries Ltd,VIDEOIND,"Home Electronics & Appliances","245.507931654716","26.13625217749118","39.844823074286786","336816","0","0.001204333417673548",,,,"4.576501371057951","0.839340561675931","0.839340561675931","0.839340561675931","-0.8393405616759306","-0.8393405616759306","4.63708281025582","0","0",,,
Panchmahal Steel Ltd,PANCHMAHQ,"Iron & Steel","245.15652765","4.011231801275677","4.272806072271843","3338","0","0",,,,"0","0","0","0","0","0","3.9334105203867695","0","0","0.7076091412408287","0","0"
Bambino Agro Industries Ltd,BAMBINO,"FMCG - Foods","244.95055491","15.512522028766693","0","7975","0","0",,,,"0","0","0","0","0","0","0.0012486193391657175","0","0","-0.21152860224806425","-0.21152860224806425","0"
Take Solutions Ltd,TAKE,"IT Services & Consulting","244.83077","37.70893371368313","0","83950","-0.000005407816999472765","0.000446820879581435",,,,"0","-0.2769971744156178","-0.000013519542498674486","0.13359200724647477","-0.000005407816999472765","-0.000005407816999472765","0.000446820879581435","0","-0.000005407816999472765",,,
Vital Chemtech Ltd,VITAL,"Commodity Chemicals","244.4209755","12.886276621950557","0","1879",,"0",,,,"0","3.622380600473465",,"3.622380600473465","1.8086851960870274",,"1.8086851960870274","-26.56913461177149","0","-2.1355236139630387","0","0"
